i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
735	748	739	727	674	638	665	755	763	533	1011	0
748	739	727	674	638	665	755	763	533	1011	677	0
739	727	674	638	665	755	763	533	1011	677	642	0
727	674	638	665	755	763	533	1011	677	642	670	0
674	638	665	755	763	533	1011	677	642	670	774	1
638	665	755	763	533	1011	677	642	670	774	514	0
665	755	763	533	1011	677	642	670	774	514	1101	0
755	763	533	1011	677	642	670	774	514	1101	704	0
763	533	1011	677	642	670	774	514	1101	704	673	0
533	1011	677	642	670	774	514	1101	704	673	848	0
1011	677	642	670	774	514	1101	704	673	848	810	1
677	642	670	774	514	1101	704	673	848	810	805	0
642	670	774	514	1101	704	673	848	810	805	732	0
670	774	514	1101	704	673	848	810	805	732	696	0
774	514	1101	704	673	848	810	805	732	696	880	0
514	1101	704	673	848	810	805	732	696	880	840	0
1101	704	673	848	810	805	732	696	880	840	771	0
704	673	848	810	805	732	696	880	840	771	774	0
673	848	810	805	732	696	880	840	771	774	926	0
848	810	805	732	696	880	840	771	774	926	825	0
810	805	732	696	880	840	771	774	926	825	797	0
805	732	696	880	840	771	774	926	825	797	876	0
732	696	880	840	771	774	926	825	797	876	798	0
696	880	840	771	774	926	825	797	876	798	836	0
880	840	771	774	926	825	797	876	798	836	728	0
840	771	774	926	825	797	876	798	836	728	517	0
771	774	926	825	797	876	798	836	728	517	946	0
774	926	825	797	876	798	836	728	517	946	712	0
926	825	797	876	798	836	728	517	946	712	720	0
825	797	876	798	836	728	517	946	712	720	502	0
797	876	798	836	728	517	946	712	720	502	1303	1
876	798	836	728	517	946	712	720	502	1303	685	0
798	836	728	517	946	712	720	502	1303	685	697	0
836	728	517	946	712	720	502	1303	685	697	502	0
728	517	946	712	720	502	1303	685	697	502	922	1
517	946	712	720	502	1303	685	697	502	922	696	0
946	712	720	502	1303	685	697	502	922	696	767	0
712	720	502	1303	685	697	502	922	696	767	517	0
720	502	1303	685	697	502	922	696	767	517	1039	1
502	1303	685	697	502	922	696	767	517	1039	716	0
1303	685	697	502	922	696	767	517	1039	716	735	0
685	697	502	922	696	767	517	1039	716	735	514	0
697	502	922	696	767	517	1039	716	735	514	1012	1
502	922	696	767	517	1039	716	735	514	1012	727	0
922	696	767	517	1039	716	735	514	1012	727	681	0
696	767	517	1039	716	735	514	1012	727	681	502	0
767	517	1039	716	735	514	1012	727	681	502	884	1
517	1039	716	735	514	1012	727	681	502	884	657	0
1039	716	735	514	1012	727	681	502	884	657	704	0
716	735	514	1012	727	681	502	884	657	704	755	0
735	514	1012	727	681	502	884	657	704	755	814	1
514	1012	727	681	502	884	657	704	755	814	525	0
1012	727	681	502	884	657	704	755	814	525	1031	0
727	681	502	884	657	704	755	814	525	1031	696	0
681	502	884	657	704	755	814	525	1031	696	662	0
502	884	657	704	755	814	525	1031	696	662	766	0
884	657	704	755	814	525	1031	696	662	766	518	1
657	704	755	814	525	1031	696	662	766	518	1035	0
704	755	814	525	1031	696	662	766	518	1035	755	0
755	814	525	1031	696	662	766	518	1035	755	727	0
814	525	1031	696	662	766	518	1035	755	727	514	0
525	1031	696	662	766	518	1035	755	727	514	817	1
1031	696	662	766	518	1035	755	727	514	817	650	0
696	662	766	518	1035	755	727	514	817	650	658	0
662	766	518	1035	755	727	514	817	650	658	766	0
766	518	1035	755	727	514	817	650	658	766	522	1
518	1035	755	727	514	817	650	658	766	522	1081	0
1035	755	727	514	817	650	658	766	522	1081	767	0
755	727	514	817	650	658	766	522	1081	767	685	0
727	514	817	650	658	766	522	1081	767	685	505	0
514	817	650	658	766	522	1081	767	685	505	794	1
817	650	658	766	522	1081	767	685	505	794	642	0
650	658	766	522	1081	767	685	505	794	642	720	0
658	766	522	1081	767	685	505	794	642	720	510	0
766	522	1081	767	685	505	794	642	720	510	1097	1
522	1081	767	685	505	794	642	720	510	1097	778	0
1081	767	685	505	794	642	720	510	1097	778	716	0
767	685	505	794	642	720	510	1097	778	716	522	0
685	505	794	642	720	510	1097	778	716	522	856	1
505	794	642	720	510	1097	778	716	522	856	852	0
794	642	720	510	1097	778	716	522	856	852	813	0
642	720	510	1097	778	716	522	856	852	813	825	0
720	510	1097	778	716	522	856	852	813	825	728	1
510	1097	778	716	522	856	852	813	825	728	521	0
1097	778	716	522	856	852	813	825	728	521	1000	0
778	716	522	856	852	813	825	728	521	1000	821	0
716	522	856	852	813	825	728	521	1000	821	786	0
522	856	852	813	825	728	521	1000	821	786	759	0
856	852	813	825	728	521	1000	821	786	759	743	1
852	813	825	728	521	1000	821	786	759	743	510	0
813	825	728	521	1000	821	786	759	743	510	840	0
825	728	521	1000	821	786	759	743	510	840	634	0
728	521	1000	821	786	759	743	510	840	634	689	0
521	1000	821	786	759	743	510	840	634	689	806	0
1000	821	786	759	743	510	840	634	689	806	525	1
821	786	759	743	510	840	634	689	806	525	1023	0
786	759	743	510	840	634	689	806	525	1023	747	0
759	743	510	840	634	689	806	525	1023	747	666	0
743	510	840	634	689	806	525	1023	747	666	502	0
510	840	634	689	806	525	1023	747	666	502	797	1
840	634	689	806	525	1023	747	666	502	797	747	0
634	689	806	525	1023	747	666	502	797	747	814	0
689	806	525	1023	747	666	502	797	747	814	786	0
806	525	1023	747	666	502	797	747	814	786	797	1
525	1023	747	666	502	797	747	814	786	797	697	0
1023	747	666	502	797	747	814	786	797	697	669	0
747	666	502	797	747	814	786	797	697	669	739	0
666	502	797	747	814	786	797	697	669	739	849	0
502	797	747	814	786	797	697	669	739	849	801	0
797	747	814	786	797	697	669	739	849	801	809	0
747	814	786	797	697	669	739	849	801	809	705	0
814	786	797	697	669	739	849	801	809	705	704	0
786	797	697	669	739	849	801	809	705	704	856	0
797	697	669	739	849	801	809	705	704	856	821	0
697	669	739	849	801	809	705	704	856	821	805	0
669	739	849	801	809	705	704	856	821	805	728	0
739	849	801	809	705	704	856	821	805	728	685	0
849	801	809	705	704	856	821	805	728	685	731	0
801	809	705	704	856	821	805	728	685	731	849	0
809	705	704	856	821	805	728	685	731	849	813	0
705	704	856	821	805	728	685	731	849	813	813	0
704	856	821	805	728	685	731	849	813	813	790	0
856	821	805	728	685	731	849	813	813	790	700	0
821	805	728	685	731	849	813	813	790	700	502	0
805	728	685	731	849	813	813	790	700	502	981	0
728	685	731	849	813	813	790	700	502	981	778	0
685	731	849	813	813	790	700	502	981	778	786	0
731	849	813	813	790	700	502	981	778	786	786	0
849	813	813	790	700	502	981	778	786	786	759	1
813	813	790	700	502	981	778	786	786	759	696	0
813	790	700	502	981	778	786	786	759	696	650	0
790	700	502	981	778	786	786	759	696	650	658	0
700	502	981	778	786	786	759	696	650	658	759	0
502	981	778	786	786	759	696	650	658	759	797	0
981	778	786	786	759	696	650	658	759	797	786	0
778	786	786	759	696	650	658	759	797	786	778	0
786	786	759	696	650	658	759	797	786	778	759	0
786	759	696	650	658	759	797	786	778	759	681	0
759	696	650	658	759	797	786	778	759	681	681	0
696	650	658	759	797	786	778	759	681	681	809	0
650	658	759	797	786	778	759	681	681	809	802	0
658	759	797	786	778	759	681	681	809	802	786	0
759	797	786	778	759	681	681	809	802	786	778	0
797	786	778	759	681	681	809	802	786	778	716	0
786	778	759	681	681	809	802	786	778	716	658	0
778	759	681	681	809	802	786	778	716	658	646	0
759	681	681	809	802	786	778	716	658	646	680	0
681	681	809	802	786	778	716	658	646	680	818	0
681	809	802	786	778	716	658	646	680	818	758	0
809	802	786	778	716	658	646	680	818	758	767	0
802	786	778	716	658	646	680	818	758	767	766	0
786	778	716	658	646	680	818	758	767	766	716	0
778	716	658	646	680	818	758	767	766	716	689	0
716	658	646	680	818	758	767	766	716	689	841	0
658	646	680	818	758	767	766	716	689	841	813	0
646	680	818	758	767	766	716	689	841	813	794	0
680	818	758	767	766	716	689	841	813	794	789	0
818	758	767	766	716	689	841	813	794	789	689	0
758	767	766	716	689	841	813	794	789	689	662	0
767	766	716	689	841	813	794	789	689	662	673	0
766	716	689	841	813	794	789	689	662	673	731	0
716	689	841	813	794	789	689	662	673	731	518	0
689	841	813	794	789	689	662	673	731	518	1082	0
841	813	794	789	689	662	673	731	518	1082	735	0
813	794	789	689	662	673	731	518	1082	735	766	0
794	789	689	662	673	731	518	1082	735	766	670	0
789	689	662	673	731	518	1082	735	766	670	657	1
689	662	673	731	518	1082	735	766	670	657	635	0
662	673	731	518	1082	735	766	670	657	635	498	0
673	731	518	1082	735	766	670	657	635	498	1085	0
731	518	1082	735	766	670	657	635	498	1085	790	0
518	1082	735	766	670	657	635	498	1085	790	806	0
1082	735	766	670	657	635	498	1085	790	806	680	0
735	766	670	657	635	498	1085	790	806	680	666	1
766	670	657	635	498	1085	790	806	680	666	716	0
670	657	635	498	1085	790	806	680	666	716	517	0
657	635	498	1085	790	806	680	666	716	517	950	0
635	498	1085	790	806	680	666	716	517	950	685	0
498	1085	790	806	680	666	716	517	950	685	677	0
1085	790	806	680	666	716	517	950	685	677	677	0
790	806	680	666	716	517	950	685	677	677	669	1
806	680	666	716	517	950	685	677	677	669	677	0
680	666	716	517	950	685	677	677	669	677	677	0
666	716	517	950	685	677	677	669	677	677	689	0
716	517	950	685	677	677	669	677	677	689	677	0
517	950	685	677	677	669	677	677	689	677	794	0
950	685	677	677	669	677	677	689	677	794	719	0
685	677	677	669	677	677	689	677	794	719	767	0
677	677	669	677	677	689	677	794	719	767	739	0
677	669	677	677	689	677	794	719	767	739	751	0
669	677	677	689	677	794	719	767	739	751	739	0
677	677	689	677	794	719	767	739	751	739	767	0
677	689	677	794	719	767	739	751	739	767	732	0
689	677	794	719	767	739	751	739	767	732	758	0
677	794	719	767	739	751	739	767	732	758	755	0
794	719	767	739	751	739	767	732	758	755	755	0
719	767	739	751	739	767	732	758	755	755	693	0
767	739	751	739	767	732	758	755	755	693	716	0
739	751	739	767	732	758	755	755	693	716	708	0
751	739	767	732	758	755	755	693	716	708	770	0
739	767	732	758	755	755	693	716	708	770	825	0
767	732	758	755	755	693	716	708	770	825	537	0
732	758	755	755	693	716	708	770	825	537	996	0
758	755	755	693	716	708	770	825	537	996	498	0
755	755	693	716	708	770	825	537	996	498	1024	0
755	693	716	708	770	825	537	996	498	1024	735	0
693	716	708	770	825	537	996	498	1024	735	786	1
716	708	770	825	537	996	498	1024	735	786	506	0
708	770	825	537	996	498	1024	735	786	506	984	1
770	825	537	996	498	1024	735	786	506	984	677	0
825	537	996	498	1024	735	786	506	984	677	708	0
537	996	498	1024	735	786	506	984	677	708	487	0
996	498	1024	735	786	506	984	677	708	487	1198	1
498	1024	735	786	506	984	677	708	487	1198	798	0
1024	735	786	506	984	677	708	487	1198	798	798	0
735	786	506	984	677	708	487	1198	798	798	723	0
786	506	984	677	708	487	1198	798	798	723	697	1
506	984	677	708	487	1198	798	798	723	697	498	0
984	677	708	487	1198	798	798	723	697	498	1253	0
677	708	487	1198	798	798	723	697	498	1253	832	0
708	487	1198	798	798	723	697	498	1253	832	759	0
487	1198	798	798	723	697	498	1253	832	759	518	0
1198	798	798	723	697	498	1253	832	759	518	1008	1
798	798	723	697	498	1253	832	759	518	1008	824	0
798	723	697	498	1253	832	759	518	1008	824	798	0
723	697	498	1253	832	759	518	1008	824	798	794	0
697	498	1253	832	759	518	1008	824	798	794	708	1
498	1253	832	759	518	1008	824	798	794	708	506	0
1253	832	759	518	1008	824	798	794	708	506	825	0
832	759	518	1008	824	798	794	708	506	825	704	0
759	518	1008	824	798	794	708	506	825	704	841	0
518	1008	824	798	794	708	506	825	704	841	789	0
1008	824	798	794	708	506	825	704	841	789	790	1
824	798	794	708	506	825	704	841	789	790	779	0
798	794	708	506	825	704	841	789	790	779	688	0
794	708	506	825	704	841	789	790	779	688	494	0
708	506	825	704	841	789	790	779	688	494	1008	0
506	825	704	841	789	790	779	688	494	1008	794	0
825	704	841	789	790	779	688	494	1008	794	759	0
704	841	789	790	779	688	494	1008	794	759	758	0
841	789	790	779	688	494	1008	794	759	758	759	1
789	790	779	688	494	1008	794	759	758	759	685	0
790	779	688	494	1008	794	759	758	759	685	662	0
779	688	494	1008	794	759	758	759	685	662	700	0
688	494	1008	794	759	758	759	685	662	700	517	0
494	1008	794	759	758	759	685	662	700	517	1129	0
1008	794	759	758	759	685	662	700	517	1129	801	0
794	759	758	759	685	662	700	517	1129	801	732	0
759	758	759	685	662	700	517	1129	801	732	517	0
758	759	685	662	700	517	1129	801	732	517	845	1
759	685	662	700	517	1129	801	732	517	845	716	0
685	662	700	517	1129	801	732	517	845	716	840	0
662	700	517	1129	801	732	517	845	716	840	829	0
700	517	1129	801	732	517	845	716	840	829	805	1
517	1129	801	732	517	845	716	840	829	805	693	0
1129	801	732	517	845	716	840	829	805	693	673	0
801	732	517	845	716	840	829	805	693	673	701	0
732	517	845	716	840	829	805	693	673	701	751	0
517	845	716	840	829	805	693	673	701	751	863	0
845	716	840	829	805	693	673	701	751	863	841	0
716	840	829	805	693	673	701	751	863	841	724	0
840	829	805	693	673	701	751	863	841	724	684	0
829	805	693	673	701	751	863	841	724	684	728	0
805	693	673	701	751	863	841	724	684	728	821	0
693	673	701	751	863	841	724	684	728	821	514	0
673	701	751	863	841	724	684	728	821	514	1198	0
701	751	863	841	724	684	728	821	514	1198	728	0
751	863	841	724	684	728	821	514	1198	728	688	0
863	841	724	684	728	821	514	1198	728	688	779	0
841	724	684	728	821	514	1198	728	688	779	505	1
724	684	728	821	514	1198	728	688	779	505	1214	0
684	728	821	514	1198	728	688	779	505	1214	728	0
728	821	514	1198	728	688	779	505	1214	728	677	0
821	514	1198	728	688	779	505	1214	728	677	490	0
514	1198	728	688	779	505	1214	728	677	490	1113	1
1198	728	688	779	505	1214	728	677	490	1113	806	0
728	688	779	505	1214	728	677	490	1113	806	766	0
688	779	505	1214	728	677	490	1113	806	766	778	0
779	505	1214	728	677	490	1113	806	766	778	685	1
505	1214	728	677	490	1113	806	766	778	685	514	0
1214	728	677	490	1113	806	766	778	685	514	930	0
728	677	490	1113	806	766	778	685	514	930	766	0
677	490	1113	806	766	778	685	514	930	766	814	0
490	1113	806	766	778	685	514	930	766	814	801	0
1113	806	766	778	685	514	930	766	814	801	790	1
806	766	778	685	514	930	766	814	801	790	704	0
766	778	685	514	930	766	814	801	790	704	674	0
778	685	514	930	766	814	801	790	704	674	494	0
685	514	930	766	814	801	790	704	674	494	1159	0
514	930	766	814	801	790	704	674	494	1159	810	0
930	766	814	801	790	704	674	494	1159	810	778	0
766	814	801	790	704	674	494	1159	810	778	727	0
814	801	790	704	674	494	1159	810	778	727	666	1
801	790	704	674	494	1159	810	778	727	666	490	0
790	704	674	494	1159	810	778	727	666	490	1078	0
704	674	494	1159	810	778	727	666	490	1078	805	0
674	494	1159	810	778	727	666	490	1078	805	806	0
494	1159	810	778	727	666	490	1078	805	806	801	0
1159	810	778	727	666	490	1078	805	806	801	701	1
810	778	727	666	490	1078	805	806	801	701	646	0
778	727	666	490	1078	805	806	801	701	646	661	0
727	666	490	1078	805	806	801	701	646	661	735	0
666	490	1078	805	806	801	701	646	661	735	518	0
490	1078	805	806	801	701	646	661	735	518	1226	0
1078	805	806	801	701	646	661	735	518	1226	797	0
805	806	801	701	646	661	735	518	1226	797	693	0
806	801	701	646	661	735	518	1226	797	693	521	0
801	701	646	661	735	518	1226	797	693	521	1070	1
701	646	661	735	518	1226	797	693	521	1070	806	0
646	661	735	518	1226	797	693	521	1070	806	825	0
661	735	518	1226	797	693	521	1070	806	825	700	0
735	518	1226	797	693	521	1070	806	825	700	681	1
518	1226	797	693	521	1070	806	825	700	681	693	0
1226	797	693	521	1070	806	825	700	681	693	688	0
797	693	521	1070	806	825	700	681	693	688	697	0
693	521	1070	806	825	700	681	693	688	697	696	0
521	1070	806	825	700	681	693	688	697	696	732	0
1070	806	825	700	681	693	688	697	696	732	759	0
806	825	700	681	693	688	697	696	732	759	537	0
825	700	681	693	688	697	696	732	759	537	906	0
700	681	693	688	697	696	732	759	537	906	514	0
681	693	688	697	696	732	759	537	906	514	864	0
693	688	697	696	732	759	537	906	514	864	677	0
688	697	696	732	759	537	906	514	864	677	661	1
697	696	732	759	537	906	514	864	677	661	634	0
696	732	759	537	906	514	864	677	661	634	736	1
732	759	537	906	514	864	677	661	634	736	692	0
759	537	906	514	864	677	661	634	736	692	541	0
537	906	514	864	677	661	634	736	692	541	891	0
906	514	864	677	661	634	736	692	541	891	736	0
514	864	677	661	634	736	692	541	891	736	716	0
864	677	661	634	736	692	541	891	736	716	486	0
677	661	634	736	692	541	891	736	716	486	973	1
661	634	736	692	541	891	736	716	486	973	724	0
634	736	692	541	891	736	716	486	973	724	692	0
736	692	541	891	736	716	486	973	724	692	514	0
692	541	891	736	716	486	973	724	692	514	895	1
541	891	736	716	486	973	724	692	514	895	770	0
891	736	716	486	973	724	692	514	895	770	708	0
736	716	486	973	724	692	514	895	770	708	510	0
716	486	973	724	692	514	895	770	708	510	961	1
486	973	724	692	514	895	770	708	510	961	716	0
973	724	692	514	895	770	708	510	961	716	716	0
724	692	514	895	770	708	510	961	716	716	525	0
692	514	895	770	708	510	961	716	716	525	946	1
514	895	770	708	510	961	716	716	525	946	708	0
895	770	708	510	961	716	716	525	946	708	700	0
770	708	510	961	716	716	525	946	708	700	705	0
708	510	961	716	716	525	946	708	700	705	731	1
510	961	716	716	525	946	708	700	705	731	522	0
961	716	716	525	946	708	700	705	731	522	961	0
716	716	525	946	708	700	705	731	522	961	723	0
716	525	946	708	700	705	731	522	961	723	736	0
525	946	708	700	705	731	522	961	723	736	728	0
946	708	700	705	731	522	961	723	736	728	743	1
708	700	705	731	522	961	723	736	728	743	723	0
700	705	731	522	961	723	736	728	743	723	736	0
705	731	522	961	723	736	728	743	723	736	700	0
731	522	961	723	736	728	743	723	736	700	685	0
522	961	723	736	728	743	723	736	700	685	514	0
961	723	736	728	743	723	736	700	685	514	867	0
723	736	728	743	723	736	700	685	514	867	736	0
736	728	743	723	736	700	685	514	867	736	782	0
728	743	723	736	700	685	514	867	736	782	751	0
743	723	736	700	685	514	867	736	782	751	739	1
723	736	700	685	514	867	736	782	751	739	728	0
736	700	685	514	867	736	782	751	739	728	712	0
700	685	514	867	736	782	751	739	728	712	739	0
685	514	867	736	782	751	739	728	712	739	739	0
514	867	736	782	751	739	728	712	739	739	736	0
867	736	782	751	739	728	712	739	739	736	743	0
736	782	751	739	728	712	739	739	736	743	739	0
782	751	739	728	712	739	739	736	743	739	732	0
751	739	728	712	739	739	736	743	739	732	739	0
739	728	712	739	739	736	743	739	732	739	755	0
728	712	739	739	736	743	739	732	739	755	774	0
712	739	739	736	743	739	732	739	755	774	751	0
739	739	736	743	739	732	739	755	774	751	767	0
739	736	743	739	732	739	755	774	751	767	755	0
736	743	739	732	739	755	774	751	767	755	735	0
743	739	732	739	755	774	751	767	755	735	739	0
739	732	739	755	774	751	767	755	735	739	740	0
732	739	755	774	751	767	755	735	739	740	755	0
739	755	774	751	767	755	735	739	740	755	735	0
755	774	751	767	755	735	739	740	755	735	728	0
774	751	767	755	735	739	740	755	735	728	731	0
751	767	755	735	739	740	755	735	728	731	743	0
767	755	735	739	740	755	735	728	731	743	747	0
755	735	739	740	755	735	728	731	743	747	748	0
735	739	740	755	735	728	731	743	747	748	739	0
739	740	755	735	728	731	743	747	748	739	739	0
740	755	735	728	731	743	747	748	739	739	747	0
755	735	728	731	743	747	748	739	739	747	759	0
735	728	731	743	747	748	739	739	747	759	743	0
728	731	743	747	748	739	739	747	759	743	751	0
731	743	747	748	739	739	747	759	743	751	747	0
743	747	748	739	739	747	759	743	751	747	498	0
747	748	739	739	747	759	743	751	747	498	981	0
748	739	739	747	759	743	751	747	498	981	724	0
739	739	747	759	743	751	747	498	981	724	715	0
739	747	759	743	751	747	498	981	724	715	526	0
747	759	743	751	747	498	981	724	715	526	914	1
759	743	751	747	498	981	724	715	526	914	693	0
743	751	747	498	981	724	715	526	914	693	712	0
751	747	498	981	724	715	526	914	693	712	517	0
747	498	981	724	715	526	914	693	712	517	907	1
498	981	724	715	526	914	693	712	517	907	704	0
981	724	715	526	914	693	712	517	907	704	701	0
724	715	526	914	693	712	517	907	704	701	529	0
715	526	914	693	712	517	907	704	701	529	864	1
526	914	693	712	517	907	704	701	529	864	673	0
914	693	712	517	907	704	701	529	864	673	696	0
693	712	517	907	704	701	529	864	673	696	697	0
712	517	907	704	701	529	864	673	696	697	704	1
517	907	704	701	529	864	673	696	697	704	529	0
907	704	701	529	864	673	696	697	704	529	864	0
704	701	529	864	673	696	697	704	529	864	693	0
701	529	864	673	696	697	704	529	864	693	700	0
529	864	673	696	697	704	529	864	693	700	700	0
864	673	696	697	704	529	864	693	700	700	724	1
673	696	697	704	529	864	693	700	700	724	728	0
696	697	704	529	864	693	700	700	724	728	731	0
697	704	529	864	693	700	700	724	728	731	677	0
704	529	864	693	700	700	724	728	731	677	654	0
529	864	693	700	700	724	728	731	677	654	685	0
864	693	700	700	724	728	731	677	654	685	747	0
693	700	700	724	728	731	677	654	685	747	541	0
700	700	724	728	731	677	654	685	747	541	1152	0
700	724	728	731	677	654	685	747	541	1152	809	0
724	728	731	677	654	685	747	541	1152	809	696	0
728	731	677	654	685	747	541	1152	809	696	530	0
731	677	654	685	747	541	1152	809	696	530	751	1
677	654	685	747	541	1152	809	696	530	751	638	0
654	685	747	541	1152	809	696	530	751	638	634	0
685	747	541	1152	809	696	530	751	638	634	677	0
747	541	1152	809	696	530	751	638	634	677	517	1
541	1152	809	696	530	751	638	634	677	517	1074	0
1152	809	696	530	751	638	634	677	517	1074	771	0
809	696	530	751	638	634	677	517	1074	771	735	0
696	530	751	638	634	677	517	1074	771	735	720	0
530	751	638	634	677	517	1074	771	735	720	697	1
751	638	634	677	517	1074	771	735	720	697	517	0
638	634	677	517	1074	771	735	720	697	517	747	0
634	677	517	1074	771	735	720	697	517	747	654	0
677	517	1074	771	735	720	697	517	747	654	665	0
517	1074	771	735	720	697	517	747	654	665	806	0
1074	771	735	720	697	517	747	654	665	806	797	1
771	735	720	697	517	747	654	665	806	797	790	0
735	720	697	517	747	654	665	806	797	790	786	0
720	697	517	747	654	665	806	797	790	786	697	0
697	517	747	654	665	806	797	790	786	697	688	0
517	747	654	665	806	797	790	786	697	688	856	0
747	654	665	806	797	790	786	697	688	856	798	0
654	665	806	797	790	786	697	688	856	798	821	0
665	806	797	790	786	697	688	856	798	821	712	0
806	797	790	786	697	688	856	798	821	712	693	0
797	790	786	697	688	856	798	821	712	693	502	0
790	786	697	688	856	798	821	712	693	502	1237	0
786	697	688	856	798	821	712	693	502	1237	809	0
697	688	856	798	821	712	693	502	1237	809	724	0
688	856	798	821	712	693	502	1237	809	724	669	0
856	798	821	712	693	502	1237	809	724	669	678	1
798	821	712	693	502	1237	809	724	669	678	844	0
821	712	693	502	1237	809	724	669	678	844	801	0
712	693	502	1237	809	724	669	678	844	801	798	0
693	502	1237	809	724	669	678	844	801	798	732	0
502	1237	809	724	669	678	844	801	798	732	681	0
1237	809	724	669	678	844	801	798	732	681	677	0
809	724	669	678	844	801	798	732	681	677	793	0
724	669	678	844	801	798	732	681	677	793	779	0
669	678	844	801	798	732	681	677	793	779	789	0
678	844	801	798	732	681	677	793	779	789	786	0
844	801	798	732	681	677	793	779	789	786	716	0
801	798	732	681	677	793	779	789	786	716	654	0
798	732	681	677	793	779	789	786	716	654	658	0
732	681	677	793	779	789	786	716	654	658	673	0
681	677	793	779	789	786	716	654	658	673	790	0
677	793	779	789	786	716	654	658	673	790	782	0
793	779	789	786	716	654	658	673	790	782	766	0
779	789	786	716	654	658	673	790	782	766	767	0
789	786	716	654	658	673	790	782	766	767	704	0
786	716	654	658	673	790	782	766	767	704	662	0
716	654	658	673	790	782	766	767	704	662	642	0
654	658	673	790	782	766	767	704	662	642	661	0
658	673	790	782	766	767	704	662	642	661	767	0
673	790	782	766	767	704	662	642	661	767	774	0
790	782	766	767	704	662	642	661	767	774	767	0
782	766	767	704	662	642	661	767	774	767	747	0
766	767	704	662	642	661	767	774	767	747	747	0
767	704	662	642	661	767	774	767	747	747	673	0
704	662	642	661	767	774	767	747	747	673	630	0
662	642	661	767	774	767	747	747	673	630	619	0
642	661	767	774	767	747	747	673	630	619	630	0
661	767	774	767	747	747	673	630	619	630	623	0
767	774	767	747	747	673	630	619	630	623	630	0
774	767	747	747	673	630	619	630	623	630	631	0
767	747	747	673	630	619	630	623	630	631	645	0
747	747	673	630	619	630	623	630	631	645	674	0
747	673	630	619	630	623	630	631	645	674	716	0
673	630	619	630	623	630	631	645	674	716	680	0
630	619	630	623	630	631	645	674	716	680	666	0
619	630	623	630	631	645	674	716	680	666	502	0
630	623	630	631	645	674	716	680	666	502	821	0
623	630	631	645	674	716	680	666	502	821	665	0
630	631	645	674	716	680	666	502	821	665	669	0
631	645	674	716	680	666	502	821	665	669	670	0
645	674	716	680	666	502	821	665	669	670	669	1
674	716	680	666	502	821	665	669	670	669	685	0
716	680	666	502	821	665	669	670	669	685	685	0
680	666	502	821	665	669	670	669	685	685	681	0
666	502	821	665	669	670	669	685	685	681	494	0
502	821	665	669	670	669	685	685	681	494	895	0
821	665	669	670	669	685	685	681	494	895	673	0
665	669	670	669	685	685	681	494	895	673	692	0
669	670	669	685	685	681	494	895	673	692	681	0
670	669	685	685	681	494	895	673	692	681	689	1
669	685	685	681	494	895	673	692	681	689	693	0
685	685	681	494	895	673	692	681	689	693	684	0
685	681	494	895	673	692	681	689	693	684	697	0
681	494	895	673	692	681	689	693	684	697	700	0
494	895	673	692	681	689	693	684	697	700	518	0
895	673	692	681	689	693	684	697	700	518	836	0
673	692	681	689	693	684	697	700	518	836	635	0
692	681	689	693	684	697	700	518	836	635	657	0
681	689	693	684	697	700	518	836	635	657	662	0
689	693	684	697	700	518	836	635	657	662	860	1
693	684	697	700	518	836	635	657	662	860	801	0
684	697	700	518	836	635	657	662	860	801	806	0
697	700	518	836	635	657	662	860	801	806	684	0
700	518	836	635	657	662	860	801	806	684	670	0
518	836	635	657	662	860	801	806	684	670	821	0
836	635	657	662	860	801	806	684	670	821	852	0
635	657	662	860	801	806	684	670	821	852	856	0
657	662	860	801	806	684	670	821	852	856	755	0
662	860	801	806	684	670	821	852	856	755	770	0
860	801	806	684	670	821	852	856	755	770	961	0
801	806	684	670	821	852	856	755	770	961	923	0
806	684	670	821	852	856	755	770	961	923	774	0
684	670	821	852	856	755	770	961	923	774	510	0
670	821	852	856	755	770	961	923	774	510	1291	0
821	852	856	755	770	961	923	774	510	1291	763	0
852	856	755	770	961	923	774	510	1291	763	817	0
856	755	770	961	923	774	510	1291	763	817	506	0
755	770	961	923	774	510	1291	763	817	506	809	1
770	961	923	774	510	1291	763	817	506	809	494	0
961	923	774	510	1291	763	817	506	809	494	821	0
923	774	510	1291	763	817	506	809	494	821	639	0
774	510	1291	763	817	506	809	494	821	639	801	1
510	1291	763	817	506	809	494	821	639	801	810	0
1291	763	817	506	809	494	821	639	801	810	513	1
763	817	506	809	494	821	639	801	810	513	1047	0
817	506	809	494	821	639	801	810	513	1047	685	0
506	809	494	821	639	801	810	513	1047	685	875	0
809	494	821	639	801	810	513	1047	685	875	848	0
494	821	639	801	810	513	1047	685	875	848	837	1
821	639	801	810	513	1047	685	875	848	837	514	0
639	801	810	513	1047	685	875	848	837	514	1260	0
801	810	513	1047	685	875	848	837	514	1260	829	0
810	513	1047	685	875	848	837	514	1260	829	891	0
513	1047	685	875	848	837	514	1260	829	891	736	0
1047	685	875	848	837	514	1260	829	891	736	859	1
685	875	848	837	514	1260	829	891	736	859	502	0
875	848	837	514	1260	829	891	736	859	502	1246	0
848	837	514	1260	829	891	736	859	502	1246	898	0
837	514	1260	829	891	736	859	502	1246	898	728	0
514	1260	829	891	736	859	502	1246	898	728	521	0
