i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
1299	537	1230	595	1269	521	1358	502	1315	533	1343	1
537	1230	595	1269	521	1358	502	1315	533	1343	509	0
1230	595	1269	521	1358	502	1315	533	1343	509	1323	1
595	1269	521	1358	502	1315	533	1343	509	1323	514	0
1269	521	1358	502	1315	533	1343	509	1323	514	1276	1
521	1358	502	1315	533	1343	509	1323	514	1276	560	0
1358	502	1315	533	1343	509	1323	514	1276	560	1304	1
502	1315	533	1343	509	1323	514	1276	560	1304	514	0
1315	533	1343	509	1323	514	1276	560	1304	514	1319	1
533	1343	509	1323	514	1276	560	1304	514	1319	509	0
1343	509	1323	514	1276	560	1304	514	1319	509	1230	1
509	1323	514	1276	560	1304	514	1319	509	1230	774	0
1323	514	1276	560	1304	514	1319	509	1230	774	1059	1
514	1276	560	1304	514	1319	509	1230	774	1059	945	0
1276	560	1304	514	1319	509	1230	774	1059	945	977	1
560	1304	514	1319	509	1230	774	1059	945	977	463	0
1304	514	1319	509	1230	774	1059	945	977	463	1206	1
514	1319	509	1230	774	1059	945	977	463	1206	553	0
1319	509	1230	774	1059	945	977	463	1206	553	692	0
509	1230	774	1059	945	977	463	1206	553	692	1327	0
1230	774	1059	945	977	463	1206	553	692	1327	440	1
774	1059	945	977	463	1206	553	692	1327	440	723	0
1059	945	977	463	1206	553	692	1327	440	723	1148	1
945	977	463	1206	553	692	1327	440	723	1148	463	0
977	463	1206	553	692	1327	440	723	1148	463	744	0
463	1206	553	692	1327	440	723	1148	463	744	1206	1
1206	553	692	1327	440	723	1148	463	744	1206	428	0
553	692	1327	440	723	1148	463	744	1206	428	661	0
692	1327	440	723	1148	463	744	1206	428	661	1125	1
1327	440	723	1148	463	744	1206	428	661	1125	459	0
440	723	1148	463	744	1206	428	661	1125	459	724	0
723	1148	463	744	1206	428	661	1125	459	724	1132	1
1148	463	744	1206	428	661	1125	459	724	1132	444	0
463	744	1206	428	661	1125	459	724	1132	444	1556	0
744	1206	428	661	1125	459	724	1132	444	1556	459	1
1206	428	661	1125	459	724	1132	444	1556	459	1428	0
428	661	1125	459	724	1132	444	1556	459	1428	475	0
661	1125	459	724	1132	444	1556	459	1428	475	1249	1
1125	459	724	1132	444	1556	459	1428	475	1249	587	0
459	724	1132	444	1556	459	1428	475	1249	587	1187	1
724	1132	444	1556	459	1428	475	1249	587	1187	588	0
1132	444	1556	459	1428	475	1249	587	1187	588	1276	1
444	1556	459	1428	475	1249	587	1187	588	1276	518	0
1556	459	1428	475	1249	587	1187	588	1276	518	1322	1
459	1428	475	1249	587	1187	588	1276	518	1322	518	0
1428	475	1249	587	1187	588	1276	518	1322	518	1272	1
475	1249	587	1187	588	1276	518	1322	518	1272	537	0
1249	587	1187	588	1276	518	1322	518	1272	537	1249	1
587	1187	588	1276	518	1322	518	1272	537	1249	561	0
1187	588	1276	518	1322	518	1272	537	1249	561	1373	1
588	1276	518	1322	518	1272	537	1249	561	1373	487	0
1276	518	1322	518	1272	537	1249	561	1373	487	1319	1
518	1322	518	1272	537	1249	561	1373	487	1319	525	0
1322	518	1272	537	1249	561	1373	487	1319	525	1342	1
518	1272	537	1249	561	1373	487	1319	525	1342	502	0
1272	537	1249	561	1373	487	1319	525	1342	502	1300	1
537	1249	561	1373	487	1319	525	1342	502	1300	521	0
1249	561	1373	487	1319	525	1342	502	1300	521	1288	1
561	1373	487	1319	525	1342	502	1300	521	1288	529	0
1373	487	1319	525	1342	502	1300	521	1288	529	1296	1
487	1319	525	1342	502	1300	521	1288	529	1296	518	0
1319	525	1342	502	1300	521	1288	529	1296	518	1276	1
525	1342	502	1300	521	1288	529	1296	518	1276	541	0
1342	502	1300	521	1288	529	1296	518	1276	541	1284	1
502	1300	521	1288	529	1296	518	1276	541	1284	517	0
1300	521	1288	529	1296	518	1276	541	1284	517	1261	1
521	1288	529	1296	518	1276	541	1284	517	1261	560	0
1288	529	1296	518	1276	541	1284	517	1261	560	1300	1
529	1296	518	1276	541	1284	517	1261	560	1300	514	0
1296	518	1276	541	1284	517	1261	560	1300	514	1334	1
518	1276	541	1284	517	1261	560	1300	514	1334	506	0
1276	541	1284	517	1261	560	1300	514	1334	506	1265	1
541	1284	517	1261	560	1300	514	1334	506	1265	552	0
1284	517	1261	560	1300	514	1334	506	1265	552	1280	1
517	1261	560	1300	514	1334	506	1265	552	1280	518	0
1261	560	1300	514	1334	506	1265	552	1280	518	1307	1
560	1300	514	1334	506	1265	552	1280	518	1307	533	0
1300	514	1334	506	1265	552	1280	518	1307	533	1339	1
514	1334	506	1265	552	1280	518	1307	533	1339	506	0
1334	506	1265	552	1280	518	1307	533	1339	506	1303	1
506	1265	552	1280	518	1307	533	1339	506	1303	522	0
1265	552	1280	518	1307	533	1339	506	1303	522	1241	1
552	1280	518	1307	533	1339	506	1303	522	1241	576	0
1280	518	1307	533	1339	506	1303	522	1241	576	1338	1
518	1307	533	1339	506	1303	522	1241	576	1338	494	0
1307	533	1339	506	1303	522	1241	576	1338	494	1358	1
533	1339	506	1303	522	1241	576	1338	494	1358	514	0
1339	506	1303	522	1241	576	1338	494	1358	514	1370	1
506	1303	522	1241	576	1338	494	1358	514	1370	502	0
1303	522	1241	576	1338	494	1358	514	1370	502	1299	1
522	1241	576	1338	494	1358	514	1370	502	1299	529	0
1241	576	1338	494	1358	514	1370	502	1299	529	1316	1
576	1338	494	1358	514	1370	502	1299	529	1316	517	0
1338	494	1358	514	1370	502	1299	529	1316	517	1327	1
494	1358	514	1370	502	1299	529	1316	517	1327	513	0
1358	514	1370	502	1299	529	1316	517	1327	513	1308	1
514	1370	502	1299	529	1316	517	1327	513	1308	521	0
1370	502	1299	529	1316	517	1327	513	1308	521	1323	1
502	1299	529	1316	517	1327	513	1308	521	1323	510	0
1299	529	1316	517	1327	513	1308	521	1323	510	1284	1
529	1316	517	1327	513	1308	521	1323	510	1284	541	0
1316	517	1327	513	1308	521	1323	510	1284	541	1303	1
517	1327	513	1308	521	1323	510	1284	541	1303	510	0
1327	513	1308	521	1323	510	1284	541	1303	510	1284	1
513	1308	521	1323	510	1284	541	1303	510	1284	545	0
1308	521	1323	510	1284	541	1303	510	1284	545	1315	1
521	1323	510	1284	541	1303	510	1284	545	1315	510	0
1323	510	1284	541	1303	510	1284	545	1315	510	1292	1
510	1284	541	1303	510	1284	545	1315	510	1292	529	0
1284	541	1303	510	1284	545	1315	510	1292	529	1284	1
541	1303	510	1284	545	1315	510	1292	529	1284	529	0
1303	510	1284	545	1315	510	1292	529	1284	529	1315	1
510	1284	545	1315	510	1292	529	1284	529	1315	502	0
1284	545	1315	510	1292	529	1284	529	1315	502	1284	1
545	1315	510	1292	529	1284	529	1315	502	1284	557	0
1315	510	1292	529	1284	529	1315	502	1284	557	1291	1
510	1292	529	1284	529	1315	502	1284	557	1291	514	0
1292	529	1284	529	1315	502	1284	557	1291	514	1292	1
529	1284	529	1315	502	1284	557	1291	514	1292	537	0
1284	529	1315	502	1284	557	1291	514	1292	537	1358	1
529	1315	502	1284	557	1291	514	1292	537	1358	502	0
1315	502	1284	557	1291	514	1292	537	1358	502	1292	1
502	1284	557	1291	514	1292	537	1358	502	1292	537	0
1284	557	1291	514	1292	537	1358	502	1292	537	1256	1
557	1291	514	1292	537	1358	502	1292	537	1256	545	0
1291	514	1292	537	1358	502	1292	537	1256	545	1273	1
514	1292	537	1358	502	1292	537	1256	545	1273	529	0
1292	537	1358	502	1292	537	1256	545	1273	529	1272	1
537	1358	502	1292	537	1256	545	1273	529	1272	545	0
1358	502	1292	537	1256	545	1273	529	1272	545	1315	1
502	1292	537	1256	545	1273	529	1272	545	1315	514	0
1292	537	1256	545	1273	529	1272	545	1315	514	1268	1
537	1256	545	1273	529	1272	545	1315	514	1268	557	0
1256	545	1273	529	1272	545	1315	514	1268	557	1284	1
545	1273	529	1272	545	1315	514	1268	557	1284	525	0
1273	529	1272	545	1315	514	1268	557	1284	525	1303	1
529	1272	545	1315	514	1268	557	1284	525	1303	522	0
1272	545	1315	514	1268	557	1284	525	1303	522	1268	1
545	1315	514	1268	557	1284	525	1303	522	1268	549	0
1315	514	1268	557	1284	525	1303	522	1268	549	1299	1
514	1268	557	1284	525	1303	522	1268	549	1299	518	0
1268	557	1284	525	1303	522	1268	549	1299	518	1292	1
557	1284	525	1303	522	1268	549	1299	518	1292	537	0
1284	525	1303	522	1268	549	1299	518	1292	537	1350	1
525	1303	522	1268	549	1299	518	1292	537	1350	506	0
1303	522	1268	549	1299	518	1292	537	1350	506	1288	1
522	1268	549	1299	518	1292	537	1350	506	1288	541	0
1268	549	1299	518	1292	537	1350	506	1288	541	1268	1
549	1299	518	1292	537	1350	506	1288	541	1268	533	0
1299	518	1292	537	1350	506	1288	541	1268	533	1292	1
518	1292	537	1350	506	1288	541	1268	533	1292	525	0
1292	537	1350	506	1288	541	1268	533	1292	525	1280	1
537	1350	506	1288	541	1268	533	1292	525	1280	545	0
1350	506	1288	541	1268	533	1292	525	1280	545	1300	1
506	1288	541	1268	533	1292	525	1280	545	1300	521	0
1288	541	1268	533	1292	525	1280	545	1300	521	1276	1
541	1268	533	1292	525	1280	545	1300	521	1276	553	0
1268	533	1292	525	1280	545	1300	521	1276	553	1307	1
533	1292	525	1280	545	1300	521	1276	553	1307	518	0
1292	525	1280	545	1300	521	1276	553	1307	518	1268	1
525	1280	545	1300	521	1276	553	1307	518	1268	565	0
1280	545	1300	521	1276	553	1307	518	1268	565	1295	1
545	1300	521	1276	553	1307	518	1268	565	1295	522	0
1300	521	1276	553	1307	518	1268	565	1295	522	1292	1
521	1276	553	1307	518	1268	565	1295	522	1292	533	0
1276	553	1307	518	1268	565	1295	522	1292	533	1253	1
553	1307	518	1268	565	1295	522	1292	533	1253	568	0
1307	518	1268	565	1295	522	1292	533	1253	568	1264	1
518	1268	565	1295	522	1292	533	1253	568	1264	533	0
1268	565	1295	522	1292	533	1253	568	1264	533	1265	1
565	1295	522	1292	533	1253	568	1264	533	1265	572	0
1295	522	1292	533	1253	568	1264	533	1265	572	1323	1
522	1292	533	1253	568	1264	533	1265	572	1323	513	0
1292	533	1253	568	1264	533	1265	572	1323	513	1327	1
533	1253	568	1264	533	1265	572	1323	513	1327	522	0
1253	568	1264	533	1265	572	1323	513	1327	522	1299	1
568	1264	533	1265	572	1323	513	1327	522	1299	545	0
1264	533	1265	572	1323	513	1327	522	1299	545	1276	1
533	1265	572	1323	513	1327	522	1299	545	1276	533	0
1265	572	1323	513	1327	522	1299	545	1276	533	1308	1
572	1323	513	1327	522	1299	545	1276	533	1308	533	0
1323	513	1327	522	1299	545	1276	533	1308	533	1307	1
513	1327	522	1299	545	1276	533	1308	533	1307	522	0
1327	522	1299	545	1276	533	1308	533	1307	522	1276	1
522	1299	545	1276	533	1308	533	1307	522	1276	568	0
1299	545	1276	533	1308	533	1307	522	1276	568	1296	1
545	1276	533	1308	533	1307	522	1276	568	1296	513	0
1276	533	1308	533	1307	522	1276	568	1296	513	1292	1
533	1308	533	1307	522	1276	568	1296	513	1292	557	0
1308	533	1307	522	1276	568	1296	513	1292	557	1330	1
533	1307	522	1276	568	1296	513	1292	557	1330	506	0
1307	522	1276	568	1296	513	1292	557	1330	506	1308	1
522	1276	568	1296	513	1292	557	1330	506	1308	548	0
1276	568	1296	513	1292	557	1330	506	1308	548	1327	1
568	1296	513	1292	557	1330	506	1308	548	1327	510	0
1296	513	1292	557	1330	506	1308	548	1327	510	1307	1
513	1292	557	1330	506	1308	548	1327	510	1307	537	0
1292	557	1330	506	1308	548	1327	510	1307	537	1284	1
557	1330	506	1308	548	1327	510	1307	537	1284	537	0
1330	506	1308	548	1327	510	1307	537	1284	537	1284	1
506	1308	548	1327	510	1307	537	1284	537	1284	533	0
1308	548	1327	510	1307	537	1284	537	1284	533	1280	1
548	1327	510	1307	537	1284	537	1284	533	1280	549	0
1327	510	1307	537	1284	537	1284	533	1280	549	1311	1
510	1307	537	1284	537	1284	533	1280	549	1311	514	0
1307	537	1284	537	1284	533	1280	549	1311	514	1303	1
537	1284	537	1284	533	1280	549	1311	514	1303	553	0
1284	537	1284	533	1280	549	1311	514	1303	553	1350	1
537	1284	533	1280	549	1311	514	1303	553	1350	510	0
1284	533	1280	549	1311	514	1303	553	1350	510	1315	1
533	1280	549	1311	514	1303	553	1350	510	1315	537	0
1280	549	1311	514	1303	553	1350	510	1315	537	1272	1
549	1311	514	1303	553	1350	510	1315	537	1272	549	0
1311	514	1303	553	1350	510	1315	537	1272	549	1288	1
514	1303	553	1350	510	1315	537	1272	549	1288	533	0
1303	553	1350	510	1315	537	1272	549	1288	533	1304	1
553	1350	510	1315	537	1272	549	1288	533	1304	540	0
1350	510	1315	537	1272	549	1288	533	1304	540	1284	1
510	1315	537	1272	549	1288	533	1304	540	1284	537	0
1315	537	1272	549	1288	533	1304	540	1284	537	1284	1
537	1272	549	1288	533	1304	540	1284	537	1284	557	0
1272	549	1288	533	1304	540	1284	537	1284	557	1319	1
549	1288	533	1304	540	1284	537	1284	557	1319	514	0
1288	533	1304	540	1284	537	1284	557	1319	514	1326	1
533	1304	540	1284	537	1284	557	1319	514	1326	537	0
1304	540	1284	537	1284	557	1319	514	1326	537	1296	1
540	1284	537	1284	557	1319	514	1326	537	1296	525	0
1284	537	1284	557	1319	514	1326	537	1296	525	1242	1
537	1284	557	1319	514	1326	537	1296	525	1242	891	0
1284	557	1319	514	1326	537	1296	525	1242	891	937	1
557	1319	514	1326	537	1296	525	1242	891	937	471	0
1319	514	1326	537	1296	525	1242	891	937	471	697	1
514	1326	537	1296	525	1242	891	937	471	697	712	0
1326	537	1296	525	1242	891	937	471	697	712	1012	0
537	1296	525	1242	891	937	471	697	712	1012	459	0
1296	525	1242	891	937	471	697	712	1012	459	1198	1
525	1242	891	937	471	697	712	1012	459	1198	1319	0
1242	891	937	471	697	712	1012	459	1198	1319	510	0
891	937	471	697	712	1012	459	1198	1319	510	646	0
937	471	697	712	1012	459	1198	1319	510	646	1397	1
471	697	712	1012	459	1198	1319	510	646	1397	447	0
697	712	1012	459	1198	1319	510	646	1397	447	950	0
712	1012	459	1198	1319	510	646	1397	447	950	1253	1
1012	459	1198	1319	510	646	1397	447	950	1253	447	0
459	1198	1319	510	646	1397	447	950	1253	447	704	0
1198	1319	510	646	1397	447	950	1253	447	704	1273	1
1319	510	646	1397	447	950	1253	447	704	1273	451	0
510	646	1397	447	950	1253	447	704	1273	451	724	0
646	1397	447	950	1253	447	704	1273	451	724	1128	1
1397	447	950	1253	447	704	1273	451	724	1128	459	0
447	950	1253	447	704	1273	451	724	1128	459	759	0
950	1253	447	704	1273	451	724	1128	459	759	1249	1
1253	447	704	1273	451	724	1128	459	759	1249	448	0
447	704	1273	451	724	1128	459	759	1249	448	684	0
704	1273	451	724	1128	459	759	1249	448	684	1035	1
1273	451	724	1128	459	759	1249	448	684	1035	475	0
451	724	1128	459	759	1249	448	684	1035	475	724	0
724	1128	459	759	1249	448	684	1035	475	724	1264	1
1128	459	759	1249	448	684	1035	475	724	1264	448	0
459	759	1249	448	684	1035	475	724	1264	448	700	0
759	1249	448	684	1035	475	724	1264	448	700	1012	1
1249	448	684	1035	475	724	1264	448	700	1012	486	0
448	684	1035	475	724	1264	448	700	1012	486	681	0
684	1035	475	724	1264	448	700	1012	486	681	1323	1
1035	475	724	1264	448	700	1012	486	681	1323	452	0
475	724	1264	448	700	1012	486	681	1323	452	723	0
724	1264	448	700	1012	486	681	1323	452	723	1059	1
1264	448	700	1012	486	681	1323	452	723	1059	470	0
448	700	1012	486	681	1323	452	723	1059	470	685	0
700	1012	486	681	1323	452	723	1059	470	685	1199	1
1012	486	681	1323	452	723	1059	470	685	1199	455	0
486	681	1323	452	723	1059	470	685	1199	455	685	0
681	1323	452	723	1059	470	685	1199	455	685	941	1
1323	452	723	1059	470	685	1199	455	685	941	526	0
452	723	1059	470	685	1199	455	685	941	526	615	0
723	1059	470	685	1199	455	685	941	526	615	1350	1
1059	470	685	1199	455	685	941	526	615	1350	455	0
470	685	1199	455	685	941	526	615	1350	455	743	0
685	1199	455	685	941	526	615	1350	455	743	1012	1
1199	455	685	941	526	615	1350	455	743	1012	486	0
455	685	941	526	615	1350	455	743	1012	486	666	0
685	941	526	615	1350	455	743	1012	486	666	1206	1
941	526	615	1350	455	743	1012	486	666	1206	459	0
526	615	1350	455	743	1012	486	666	1206	459	685	0
615	1350	455	743	1012	486	666	1206	459	685	976	1
1350	455	743	1012	486	666	1206	459	685	976	514	0
455	743	1012	486	666	1206	459	685	976	514	759	0
743	1012	486	666	1206	459	685	976	514	759	1416	1
1012	486	666	1206	459	685	976	514	759	1416	452	0
486	666	1206	459	685	976	514	759	1416	452	708	0
666	1206	459	685	976	514	759	1416	452	708	1120	1
1206	459	685	976	514	759	1416	452	708	1120	467	0
459	685	976	514	759	1416	452	708	1120	467	720	0
685	976	514	759	1416	452	708	1120	467	720	1062	1
976	514	759	1416	452	708	1120	467	720	1062	483	0
514	759	1416	452	708	1120	467	720	1062	483	646	0
759	1416	452	708	1120	467	720	1062	483	646	992	1
1416	452	708	1120	467	720	1062	483	646	992	517	0
452	708	1120	467	720	1062	483	646	992	517	705	0
708	1120	467	720	1062	483	646	992	517	705	996	1
1120	467	720	1062	483	646	992	517	705	996	517	0
467	720	1062	483	646	992	517	705	996	517	1506	0
720	1062	483	646	992	517	705	996	517	1506	498	1
1062	483	646	992	517	705	996	517	1506	498	638	0
483	646	992	517	705	996	517	1506	498	638	903	0
646	992	517	705	996	517	1506	498	638	903	852	1
992	517	705	996	517	1506	498	638	903	852	1105	0
517	705	996	517	1506	498	638	903	852	1105	1008	1
705	996	517	1506	498	638	903	852	1105	1008	475	0
996	517	1506	498	638	903	852	1105	1008	475	638	0
517	1506	498	638	903	852	1105	1008	475	638	798	1
1506	498	638	903	852	1105	1008	475	638	798	930	0
498	638	903	852	1105	1008	475	638	798	930	470	0
638	903	852	1105	1008	475	638	798	930	470	658	1
903	852	1105	1008	475	638	798	930	470	658	910	0
852	1105	1008	475	638	798	930	470	658	910	569	0
1105	1008	475	638	798	930	470	658	910	569	1525	0
1008	475	638	798	930	470	658	910	569	1525	490	1
475	638	798	930	470	658	910	569	1525	490	638	0
638	798	930	470	658	910	569	1525	490	638	919	0
798	930	470	658	910	569	1525	490	638	919	1019	1
930	470	658	910	569	1525	490	638	919	1019	615	0
470	658	910	569	1525	490	638	919	1019	615	1432	1
658	910	569	1525	490	638	919	1019	615	1432	506	0
910	569	1525	490	638	919	1019	615	1432	506	634	0
569	1525	490	638	919	1019	615	1432	506	634	953	0
1525	490	638	919	1019	615	1432	506	634	953	977	1
490	638	919	1019	615	1432	506	634	953	977	471	0
638	919	1019	615	1432	506	634	953	977	471	638	1
919	1019	615	1432	506	634	953	977	471	638	875	0
1019	615	1432	506	634	953	977	471	638	875	1020	0
615	1432	506	634	953	977	471	638	875	1020	467	0
1432	506	634	953	977	471	638	875	1020	467	669	1
506	634	953	977	471	638	875	1020	467	669	809	0
634	953	977	471	638	875	1020	467	669	809	1016	0
953	977	471	638	875	1020	467	669	809	1016	459	0
977	471	638	875	1020	467	669	809	1016	459	677	1
471	638	875	1020	467	669	809	1016	459	677	844	0
638	875	1020	467	669	809	1016	459	677	844	973	0
875	1020	467	669	809	1016	459	677	844	973	451	0
1020	467	669	809	1016	459	677	844	973	451	709	1
467	669	809	1016	459	677	844	973	451	709	914	0
669	809	1016	459	677	844	973	451	709	914	696	0
809	1016	459	677	844	973	451	709	914	696	1483	0
1016	459	677	844	973	451	709	914	696	1483	494	1
459	677	844	973	451	709	914	696	1483	494	650	0
677	844	973	451	709	914	696	1483	494	650	1074	0
844	973	451	709	914	696	1483	494	650	1074	517	1
973	451	709	914	696	1483	494	650	1074	517	615	0
451	709	914	696	1483	494	650	1074	517	615	856	1
709	914	696	1483	494	650	1074	517	615	856	876	0
914	696	1483	494	650	1074	517	615	856	876	498	0
696	1483	494	650	1074	517	615	856	876	498	1443	1
1483	494	650	1074	517	615	856	876	498	1443	533	0
494	650	1074	517	615	856	876	498	1443	533	1331	0
650	1074	517	615	856	876	498	1443	533	1331	880	0
1074	517	615	856	876	498	1443	533	1331	880	482	1
517	615	856	876	498	1443	533	1331	880	482	1315	0
615	856	876	498	1443	533	1331	880	482	1315	876	1
856	876	498	1443	533	1331	880	482	1315	876	486	0
876	498	1443	533	1331	880	482	1315	876	486	1319	0
498	1443	533	1331	880	482	1315	876	486	1319	876	1
1443	533	1331	880	482	1315	876	486	1319	876	478	0
533	1331	880	482	1315	876	486	1319	876	478	1245	0
1331	880	482	1315	876	486	1319	876	478	1245	810	1
880	482	1315	876	486	1319	876	478	1245	810	490	0
482	1315	876	486	1319	876	478	1245	810	490	1171	0
1315	876	486	1319	876	478	1245	810	490	1171	821	1
876	486	1319	876	478	1245	810	490	1171	821	490	0
486	1319	876	478	1245	810	490	1171	821	490	1242	0
1319	876	478	1245	810	490	1171	821	490	1242	918	1
876	478	1245	810	490	1171	821	490	1242	918	471	0
478	1245	810	490	1171	821	490	1242	918	471	661	0
1245	810	490	1171	821	490	1242	918	471	661	763	1
810	490	1171	821	490	1242	918	471	661	763	922	0
490	1171	821	490	1242	918	471	661	763	922	483	0
1171	821	490	1242	918	471	661	763	922	483	1463	1
821	490	1242	918	471	661	763	922	483	1463	509	0
490	1242	918	471	661	763	922	483	1463	509	638	0
1242	918	471	661	763	922	483	1463	509	638	814	0
918	471	661	763	922	483	1463	509	638	814	980	1
471	661	763	922	483	1463	509	638	814	980	475	0
661	763	922	483	1463	509	638	814	980	475	673	1
763	922	483	1463	509	638	814	980	475	673	802	0
922	483	1463	509	638	814	980	475	673	802	1015	0
483	1463	509	638	814	980	475	673	802	1015	455	0
1463	509	638	814	980	475	673	802	1015	455	709	1
509	638	814	980	475	673	802	1015	455	709	930	0
638	814	980	475	673	802	1015	455	709	930	540	0
814	980	475	673	802	1015	455	709	930	540	1425	0
980	475	673	802	1015	455	709	930	540	1425	517	1
475	673	802	1015	455	709	930	540	1425	517	1315	0
673	802	1015	455	709	930	540	1425	517	1315	911	0
802	1015	455	709	930	540	1425	517	1315	911	474	1
1015	455	709	930	540	1425	517	1315	911	474	1312	0
455	709	930	540	1425	517	1315	911	474	1312	938	1
709	930	540	1425	517	1315	911	474	1312	938	470	0
930	540	1425	517	1315	911	474	1312	938	470	1374	0
540	1425	517	1315	911	474	1312	938	470	1374	537	1
1425	517	1315	911	474	1312	938	470	1374	537	1237	0
517	1315	911	474	1312	938	470	1374	537	1237	829	0
1315	911	474	1312	938	470	1374	537	1237	829	486	1
911	474	1312	938	470	1374	537	1237	829	486	1218	0
474	1312	938	470	1374	537	1237	829	486	1218	856	1
1312	938	470	1374	537	1237	829	486	1218	856	479	0
938	470	1374	537	1237	829	486	1218	856	479	1327	0
470	1374	537	1237	829	486	1218	856	479	1327	941	1
1374	537	1237	829	486	1218	856	479	1327	941	1000	0
537	1237	829	486	1218	856	479	1327	941	1000	993	0
1237	829	486	1218	856	479	1327	941	1000	993	976	1
829	486	1218	856	479	1327	941	1000	993	976	467	0
486	1218	856	479	1327	941	1000	993	976	467	642	0
1218	856	479	1327	941	1000	993	976	467	642	771	0
856	479	1327	941	1000	993	976	467	642	771	1042	0
479	1327	941	1000	993	976	467	642	771	1042	460	0
1327	941	1000	993	976	467	642	771	1042	460	1198	1
941	1000	993	976	467	642	771	1042	460	1198	1218	0
1000	993	976	467	642	771	1042	460	1198	1218	432	0
993	976	467	642	771	1042	460	1198	1218	432	1443	0
976	467	642	771	1042	460	1198	1218	432	1443	479	1
467	642	771	1042	460	1198	1218	432	1443	479	1304	0
642	771	1042	460	1198	1218	432	1443	479	1304	548	0
771	1042	460	1198	1218	432	1443	479	1304	548	1249	1
1042	460	1198	1218	432	1443	479	1304	548	1249	895	0
460	1198	1218	432	1443	479	1304	548	1249	895	467	1
1198	1218	432	1443	479	1304	548	1249	895	467	1245	0
1218	432	1443	479	1304	548	1249	895	467	1245	852	1
432	1443	479	1304	548	1249	895	467	1245	852	463	0
1443	479	1304	548	1249	895	467	1245	852	463	1187	0
479	1304	548	1249	895	467	1245	852	463	1187	817	1
1304	548	1249	895	467	1245	852	463	1187	817	467	0
548	1249	895	467	1245	852	463	1187	817	467	1284	0
1249	895	467	1245	852	463	1187	817	467	1284	864	1
895	467	1245	852	463	1187	817	467	1284	864	494	0
467	1245	852	463	1187	817	467	1284	864	494	1304	0
1245	852	463	1187	817	467	1284	864	494	1304	537	1
852	463	1187	817	467	1284	864	494	1304	537	1327	0
463	1187	817	467	1284	864	494	1304	537	1327	529	0
1187	817	467	1284	864	494	1304	537	1327	529	1334	1
817	467	1284	864	494	1304	537	1327	529	1334	533	0
467	1284	864	494	1304	537	1327	529	1334	533	1378	1
1284	864	494	1304	537	1327	529	1334	533	1378	510	0
864	494	1304	537	1327	529	1334	533	1378	510	1303	1
494	1304	537	1327	529	1334	533	1378	510	1303	553	0
1304	537	1327	529	1334	533	1378	510	1303	553	1237	1
537	1327	529	1334	533	1378	510	1303	553	1237	934	0
1327	529	1334	533	1378	510	1303	553	1237	934	984	1
529	1334	533	1378	510	1303	553	1237	934	984	1039	0
1334	533	1378	510	1303	553	1237	934	984	1039	996	1
533	1378	510	1303	553	1237	934	984	1039	996	467	0
1378	510	1303	553	1237	934	984	1039	996	467	693	0
510	1303	553	1237	934	984	1039	996	467	693	988	0
1303	553	1237	934	984	1039	996	467	693	988	475	0
553	1237	934	984	1039	996	467	693	988	475	782	0
1237	934	984	1039	996	467	693	988	475	782	1093	1
934	984	1039	996	467	693	988	475	782	1093	452	0
984	1039	996	467	693	988	475	782	1093	452	669	0
1039	996	467	693	988	475	782	1093	452	669	895	1
996	467	693	988	475	782	1093	452	669	895	541	0
467	693	988	475	782	1093	452	669	895	541	661	0
693	988	475	782	1093	452	669	895	541	661	1160	1
988	475	782	1093	452	669	895	541	661	1160	471	0
475	782	1093	452	669	895	541	661	1160	471	731	0
782	1093	452	669	895	541	661	1160	471	731	1090	1
1093	452	669	895	541	661	1160	471	731	1090	478	0
452	669	895	541	661	1160	471	731	1090	478	619	0
669	895	541	661	1160	471	731	1090	478	619	1159	1
895	541	661	1160	471	731	1090	478	619	1159	475	0
541	661	1160	471	731	1090	478	619	1159	475	658	0
661	1160	471	731	1090	478	619	1159	475	658	1058	1
1160	471	731	1090	478	619	1159	475	658	1058	494	0
471	731	1090	478	619	1159	475	658	1058	494	724	0
731	1090	478	619	1159	475	658	1058	494	724	1268	1
1090	478	619	1159	475	658	1058	494	724	1268	460	0
478	619	1159	475	658	1058	494	724	1268	460	696	0
619	1159	475	658	1058	494	724	1268	460	696	957	1
1159	475	658	1058	494	724	1268	460	696	957	533	0
475	658	1058	494	724	1268	460	696	957	533	685	0
658	1058	494	724	1268	460	696	957	533	685	1381	1
1058	494	724	1268	460	696	957	533	685	1381	460	0
494	724	1268	460	696	957	533	685	1381	460	708	0
724	1268	460	696	957	533	685	1381	460	708	988	1
1268	460	696	957	533	685	1381	460	708	988	514	0
460	696	957	533	685	1381	460	708	988	514	599	0
696	957	533	685	1381	460	708	988	514	599	996	1
957	533	685	1381	460	708	988	514	599	996	638	0
533	685	1381	460	708	988	514	599	996	638	1296	0
685	1381	460	708	988	514	599	996	638	1296	872	1
1381	460	708	988	514	599	996	638	1296	872	856	0
460	708	988	514	599	996	638	1296	872	856	941	0
708	988	514	599	996	638	1296	872	856	941	973	1
988	514	599	996	638	1296	872	856	941	973	482	0
514	599	996	638	1296	872	856	941	973	482	705	0
599	996	638	1296	872	856	941	973	482	705	969	0
996	638	1296	872	856	941	973	482	705	969	513	0
638	1296	872	856	941	973	482	705	969	513	813	0
