i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
502	1409	961	868	844	825	615	1050	821	821	845	0
1409	961	868	844	825	615	1050	821	821	845	887	1
961	868	844	825	615	1050	821	821	845	887	513	0
868	844	825	615	1050	821	821	845	887	513	1253	0
844	825	615	1050	821	821	845	887	513	1253	942	0
825	615	1050	821	821	845	887	513	1253	942	545	0
615	1050	821	821	845	887	513	1253	942	545	1361	0
1050	821	821	845	887	513	1253	942	545	1361	997	1
821	821	845	887	513	1253	942	545	1361	997	509	0
821	845	887	513	1253	942	545	1361	997	509	1393	0
845	887	513	1253	942	545	1361	997	509	1393	985	1
887	513	1253	942	545	1361	997	509	1393	985	506	0
513	1253	942	545	1361	997	509	1393	985	506	1385	0
1253	942	545	1361	997	509	1393	985	506	1385	973	1
942	545	1361	997	509	1393	985	506	1385	973	505	0
545	1361	997	509	1393	985	506	1385	973	505	1354	0
1361	997	509	1393	985	506	1385	973	505	1354	977	1
997	509	1393	985	506	1385	973	505	1354	977	502	0
509	1393	985	506	1385	973	505	1354	977	502	1358	0
1393	985	506	1385	973	505	1354	977	502	1358	961	1
985	506	1385	973	505	1354	977	502	1358	961	506	0
506	1385	973	505	1354	977	502	1358	961	506	1370	0
1385	973	505	1354	977	502	1358	961	506	1370	957	1
973	505	1354	977	502	1358	961	506	1370	957	502	0
505	1354	977	502	1358	961	506	1370	957	502	1377	0
1354	977	502	1358	961	506	1370	957	502	1377	977	1
977	502	1358	961	506	1370	957	502	1377	977	934	0
502	1358	961	506	1370	957	502	1377	977	934	934	0
1358	961	506	1370	957	502	1377	977	934	934	949	1
961	506	1370	957	502	1377	977	934	934	949	969	0
506	1370	957	502	1377	977	934	934	949	969	965	0
1370	957	502	1377	977	934	934	949	969	965	949	0
957	502	1377	977	934	934	949	969	965	949	506	0
502	1377	977	934	934	949	969	965	949	506	1374	0
1377	977	934	934	949	969	965	949	506	1374	988	0
977	934	934	949	969	965	949	506	1374	988	498	0
934	934	949	969	965	949	506	1374	988	498	1362	0
934	949	969	965	949	506	1374	988	498	1362	1000	1
949	969	965	949	506	1374	988	498	1362	1000	988	0
969	965	949	506	1374	988	498	1362	1000	988	981	0
965	949	506	1374	988	498	1362	1000	988	981	996	1
949	506	1374	988	498	1362	1000	988	981	996	1012	0
506	1374	988	498	1362	1000	988	981	996	1012	957	0
1374	988	498	1362	1000	988	981	996	1012	957	926	0
988	498	1362	1000	988	981	996	1012	957	926	945	0
498	1362	1000	988	981	996	1012	957	926	945	541	0
1362	1000	988	981	996	1012	957	926	945	541	1393	0
1000	988	981	996	1012	957	926	945	541	1393	981	0
988	981	996	1012	957	926	945	541	1393	981	1000	0
981	996	1012	957	926	945	541	1393	981	1000	1019	0
996	1012	957	926	945	541	1393	981	1000	1019	1004	1
1012	957	926	945	541	1393	981	1000	1019	1004	1020	0
957	926	945	541	1393	981	1000	1019	1004	1020	517	0
926	945	541	1393	981	1000	1019	1004	1020	517	1436	0
945	541	1393	981	1000	1019	1004	1020	517	1436	1066	0
541	1393	981	1000	1019	1004	1020	517	1436	1066	907	0
1393	981	1000	1019	1004	1020	517	1436	1066	907	828	0
981	1000	1019	1004	1020	517	1436	1066	907	828	821	1
1000	1019	1004	1020	517	1436	1066	907	828	821	588	0
1019	1004	1020	517	1436	1066	907	828	821	588	1078	0
1004	1020	517	1436	1066	907	828	821	588	1078	797	0
1020	517	1436	1066	907	828	821	588	1078	797	786	0
517	1436	1066	907	828	821	588	1078	797	786	783	0
1436	1066	907	828	821	588	1078	797	786	783	793	1
1066	907	828	821	588	1078	797	786	783	793	600	0
907	828	821	588	1078	797	786	783	793	600	1000	0
828	821	588	1078	797	786	783	793	600	1000	797	0
821	588	1078	797	786	783	793	600	1000	797	798	0
588	1078	797	786	783	793	600	1000	797	798	836	0
1078	797	786	783	793	600	1000	797	798	836	880	1
797	786	783	793	600	1000	797	798	836	880	494	0
786	783	793	600	1000	797	798	836	880	494	1366	0
783	793	600	1000	797	798	836	880	494	1366	984	0
793	600	1000	797	798	836	880	494	1366	984	514	0
600	1000	797	798	836	880	494	1366	984	514	1393	0
1000	797	798	836	880	494	1366	984	514	1393	1023	1
797	798	836	880	494	1366	984	514	1393	1023	498	0
798	836	880	494	1366	984	514	1393	1023	498	1397	0
836	880	494	1366	984	514	1393	1023	498	1397	973	1
880	494	1366	984	514	1393	1023	498	1397	973	502	0
494	1366	984	514	1393	1023	498	1397	973	502	1369	0
1366	984	514	1393	1023	498	1397	973	502	1369	954	1
984	514	1393	1023	498	1397	973	502	1369	954	513	0
514	1393	1023	498	1397	973	502	1369	954	513	1374	0
1393	1023	498	1397	973	502	1369	954	513	1374	992	1
1023	498	1397	973	502	1369	954	513	1374	992	502	0
498	1397	973	502	1369	954	513	1374	992	502	1409	0
1397	973	502	1369	954	513	1374	992	502	1409	1023	1
973	502	1369	954	513	1374	992	502	1409	1023	1023	0
502	1369	954	513	1374	992	502	1409	1023	1023	1059	0
1369	954	513	1374	992	502	1409	1023	1023	1059	1042	1
954	513	1374	992	502	1409	1023	1023	1059	1042	1047	0
513	1374	992	502	1409	1023	1023	1059	1042	1047	502	0
1374	992	502	1409	1023	1023	1059	1042	1047	502	1385	0
992	502	1409	1023	1023	1059	1042	1047	502	1385	973	0
502	1409	1023	1023	1059	1042	1047	502	1385	973	922	0
1409	1023	1023	1059	1042	1047	502	1385	973	922	938	0
1023	1023	1059	1042	1047	502	1385	973	922	938	946	1
1023	1059	1042	1047	502	1385	973	922	938	946	498	0
1059	1042	1047	502	1385	973	922	938	946	498	1350	0
1042	1047	502	1385	973	922	938	946	498	1350	969	0
1047	502	1385	973	922	938	946	498	1350	969	506	0
502	1385	973	922	938	946	498	1350	969	506	1357	0
1385	973	922	938	946	498	1350	969	506	1357	938	1
973	922	938	946	498	1350	969	506	1357	938	510	0
922	938	946	498	1350	969	506	1357	938	510	1374	0
938	946	498	1350	969	506	1357	938	510	1374	976	1
946	498	1350	969	506	1357	938	510	1374	976	502	0
498	1350	969	506	1357	938	510	1374	976	502	1346	0
1350	969	506	1357	938	510	1374	976	502	1346	954	1
969	506	1357	938	510	1374	976	502	1346	954	502	0
506	1357	938	510	1374	976	502	1346	954	502	1354	0
1357	938	510	1374	976	502	1346	954	502	1354	953	1
938	510	1374	976	502	1346	954	502	1354	953	502	0
510	1374	976	502	1346	954	502	1354	953	502	1362	0
1374	976	502	1346	954	502	1354	953	502	1362	926	1
976	502	1346	954	502	1354	953	502	1362	926	506	0
502	1346	954	502	1354	953	502	1362	926	506	1342	0
1346	954	502	1354	953	502	1362	926	506	1342	891	1
954	502	1354	953	502	1362	926	506	1342	891	518	0
502	1354	953	502	1362	926	506	1342	891	518	1229	0
1354	953	502	1362	926	506	1342	891	518	1229	825	1
953	502	1362	926	506	1342	891	518	1229	825	537	0
502	1362	926	506	1342	891	518	1229	825	537	1082	0
1362	926	506	1342	891	518	1229	825	537	1082	786	1
926	506	1342	891	518	1229	825	537	1082	786	786	0
506	1342	891	518	1229	825	537	1082	786	786	805	0
1342	891	518	1229	825	537	1082	786	786	805	779	1
891	518	1229	825	537	1082	786	786	805	779	587	0
518	1229	825	537	1082	786	786	805	779	587	1055	0
1229	825	537	1082	786	786	805	779	587	1055	836	0
825	537	1082	786	786	805	779	587	1055	836	802	0
537	1082	786	786	805	779	587	1055	836	802	813	0
1082	786	786	805	779	587	1055	836	802	813	852	1
786	786	805	779	587	1055	836	802	813	852	498	0
786	805	779	587	1055	836	802	813	852	498	1370	0
805	779	587	1055	836	802	813	852	498	1370	980	0
779	587	1055	836	802	813	852	498	1370	980	510	0
587	1055	836	802	813	852	498	1370	980	510	1455	0
1055	836	802	813	852	498	1370	980	510	1455	1074	1
836	802	813	852	498	1370	980	510	1455	1074	1039	0
802	813	852	498	1370	980	510	1455	1074	1039	1086	0
813	852	498	1370	980	510	1455	1074	1039	1086	622	1
852	498	1370	980	510	1455	1074	1039	1086	622	1475	0
498	1370	980	510	1455	1074	1039	1086	622	1475	1082	0
1370	980	510	1455	1074	1039	1086	622	1475	1082	1074	0
980	510	1455	1074	1039	1086	622	1475	1082	1074	1066	0
510	1455	1074	1039	1086	622	1475	1082	1074	1066	615	1
1455	1074	1039	1086	622	1475	1082	1074	1066	615	1396	0
1074	1039	1086	622	1475	1082	1074	1066	615	1396	977	0
1039	1086	622	1475	1082	1074	1066	615	1396	977	502	0
1086	622	1475	1082	1074	1066	615	1396	977	502	1393	0
622	1475	1082	1074	1066	615	1396	977	502	1393	969	1
1475	1082	1074	1066	615	1396	977	502	1393	969	498	0
1082	1074	1066	615	1396	977	502	1393	969	498	1327	0
1074	1066	615	1396	977	502	1393	969	498	1327	891	1
1066	615	1396	977	502	1393	969	498	1327	891	525	0
615	1396	977	502	1393	969	498	1327	891	525	1109	0
1396	977	502	1393	969	498	1327	891	525	1109	821	1
977	502	1393	969	498	1327	891	525	1109	821	595	0
502	1393	969	498	1327	891	525	1109	821	595	1230	0
1393	969	498	1327	891	525	1109	821	595	1230	965	1
969	498	1327	891	525	1109	821	595	1230	965	537	0
498	1327	891	525	1109	821	595	1230	965	537	1303	0
1327	891	525	1109	821	595	1230	965	537	1303	938	1
891	525	1109	821	595	1230	965	537	1303	938	526	0
525	1109	821	595	1230	965	537	1303	938	526	1350	0
1109	821	595	1230	965	537	1303	938	526	1350	930	1
821	595	1230	965	537	1303	938	526	1350	930	517	0
595	1230	965	537	1303	938	526	1350	930	517	1347	0
1230	965	537	1303	938	526	1350	930	517	1347	910	1
965	537	1303	938	526	1350	930	517	1347	910	533	0
537	1303	938	526	1350	930	517	1347	910	533	1249	0
1303	938	526	1350	930	517	1347	910	533	1249	872	1
938	526	1350	930	517	1347	910	533	1249	872	548	0
526	1350	930	517	1347	910	533	1249	872	548	1242	0
1350	930	517	1347	910	533	1249	872	548	1242	867	1
930	517	1347	910	533	1249	872	548	1242	867	541	0
517	1347	910	533	1249	872	548	1242	867	541	1249	0
1347	910	533	1249	872	548	1242	867	541	1249	895	1
910	533	1249	872	548	1242	867	541	1249	895	557	0
533	1249	872	548	1242	867	541	1249	895	557	1252	0
1249	872	548	1242	867	541	1249	895	557	1252	938	1
872	548	1242	867	541	1249	895	557	1252	938	518	0
548	1242	867	541	1249	895	557	1252	938	518	1346	0
1242	867	541	1249	895	557	1252	938	518	1346	926	1
867	541	1249	895	557	1252	938	518	1346	926	521	0
541	1249	895	557	1252	938	518	1346	926	521	1339	0
1249	895	557	1252	938	518	1346	926	521	1339	942	1
895	557	1252	938	518	1346	926	521	1339	942	521	0
557	1252	938	518	1346	926	521	1339	942	521	1362	0
1252	938	518	1346	926	521	1339	942	521	1362	1000	1
938	518	1346	926	521	1339	942	521	1362	1000	506	0
518	1346	926	521	1339	942	521	1362	1000	506	1389	0
1346	926	521	1339	942	521	1362	1000	506	1389	1008	1
926	521	1339	942	521	1362	1000	506	1389	1008	1023	0
521	1339	942	521	1362	1000	506	1389	1008	1023	1008	0
1339	942	521	1362	1000	506	1389	1008	1023	1008	1008	1
942	521	1362	1000	506	1389	1008	1023	1008	1008	1000	0
521	1362	1000	506	1389	1008	1023	1008	1008	1000	513	0
1362	1000	506	1389	1008	1023	1008	1008	1000	513	1424	0
1000	506	1389	1008	1023	1008	1008	1000	513	1424	1039	0
506	1389	1008	1023	1008	1008	1000	513	1424	1039	977	0
1389	1008	1023	1008	1008	1000	513	1424	1039	977	988	0
1008	1023	1008	1008	1000	513	1424	1039	977	988	1004	1
1023	1008	1008	1000	513	1424	1039	977	988	1004	973	0
1008	1008	1000	513	1424	1039	977	988	1004	973	510	0
1008	1000	513	1424	1039	977	988	1004	973	510	1396	0
1000	513	1424	1039	977	988	1004	973	510	1396	1028	0
513	1424	1039	977	988	1004	973	510	1396	1028	969	0
1424	1039	977	988	1004	973	510	1396	1028	969	984	0
1039	977	988	1004	973	510	1396	1028	969	984	1004	1
977	988	1004	973	510	1396	1028	969	984	1004	942	0
988	1004	973	510	1396	1028	969	984	1004	942	887	0
1004	973	510	1396	1028	969	984	1004	942	887	879	0
973	510	1396	1028	969	984	1004	942	887	879	545	0
510	1396	1028	969	984	1004	942	887	879	545	1264	0
1396	1028	969	984	1004	942	887	879	545	1264	930	0
1028	969	984	1004	942	887	879	545	1264	930	522	0
969	984	1004	942	887	879	545	1264	930	522	1424	0
984	1004	942	887	879	545	1264	930	522	1424	1066	1
1004	942	887	879	545	1264	930	522	1424	1066	1058	0
942	887	879	545	1264	930	522	1424	1066	1058	1059	0
887	879	545	1264	930	522	1424	1066	1058	1059	1089	1
879	545	1264	930	522	1424	1066	1058	1059	1089	1047	0
545	1264	930	522	1424	1066	1058	1059	1089	1047	1000	0
1264	930	522	1424	1066	1058	1059	1089	1047	1000	965	0
930	522	1424	1066	1058	1059	1089	1047	1000	965	1012	0
522	1424	1066	1058	1059	1089	1047	1000	965	1012	1050	0
1424	1066	1058	1059	1089	1047	1000	965	1012	1050	1016	0
1066	1058	1059	1089	1047	1000	965	1012	1050	1016	949	0
1058	1059	1089	1047	1000	965	1012	1050	1016	949	988	0
1059	1089	1047	1000	965	1012	1050	1016	949	988	549	0
1089	1047	1000	965	1012	1050	1016	949	988	549	1374	0
1047	1000	965	1012	1050	1016	949	988	549	1374	949	0
1000	965	1012	1050	1016	949	988	549	1374	949	510	0
965	1012	1050	1016	949	988	549	1374	949	510	1334	0
1012	1050	1016	949	988	549	1374	949	510	1334	997	1
1050	1016	949	988	549	1374	949	510	1334	997	509	0
1016	949	988	549	1374	949	510	1334	997	509	1417	0
949	988	549	1374	949	510	1334	997	509	1417	1031	1
988	549	1374	949	510	1334	997	509	1417	1031	1043	0
549	1374	949	510	1334	997	509	1417	1031	1043	1035	0
1374	949	510	1334	997	509	1417	1031	1043	1035	1027	1
949	510	1334	997	509	1417	1031	1043	1035	1027	1082	0
510	1334	997	509	1417	1031	1043	1035	1027	1082	1077	0
1334	997	509	1417	1031	1043	1035	1027	1082	1077	1020	0
997	509	1417	1031	1043	1035	1027	1082	1077	1020	945	0
509	1417	1031	1043	1035	1027	1082	1077	1020	945	946	0
1417	1031	1043	1035	1027	1082	1077	1020	945	946	545	0
1031	1043	1035	1027	1082	1077	1020	945	946	545	1326	0
1043	1035	1027	1082	1077	1020	945	946	545	1326	934	0
1035	1027	1082	1077	1020	945	946	545	1326	934	526	0
1027	1082	1077	1020	945	946	545	1326	934	526	1315	0
1082	1077	1020	945	946	545	1326	934	526	1315	945	1
1077	1020	945	946	545	1326	934	526	1315	945	518	0
1020	945	946	545	1326	934	526	1315	945	518	1350	0
945	946	545	1326	934	526	1315	945	518	1350	973	1
946	545	1326	934	526	1315	945	518	1350	973	509	0
545	1326	934	526	1315	945	518	1350	973	509	1401	0
1326	934	526	1315	945	518	1350	973	509	1401	985	1
934	526	1315	945	518	1350	973	509	1401	985	1004	0
526	1315	945	518	1350	973	509	1401	985	1004	1015	0
1315	945	518	1350	973	509	1401	985	1004	1015	1023	1
945	518	1350	973	509	1401	985	1004	1015	1023	1032	0
518	1350	973	509	1401	985	1004	1015	1023	1032	1046	0
1350	973	509	1401	985	1004	1015	1023	1032	1046	1047	0
973	509	1401	985	1004	1015	1023	1032	1046	1047	1023	0
509	1401	985	1004	1015	1023	1032	1046	1047	1023	514	0
1401	985	1004	1015	1023	1032	1046	1047	1023	514	1447	0
985	1004	1015	1023	1032	1046	1047	1023	514	1447	1059	0
1004	1015	1023	1032	1046	1047	1023	514	1447	1059	1008	0
1015	1023	1032	1046	1047	1023	514	1447	1059	1008	1058	0
1023	1032	1046	1047	1023	514	1447	1059	1008	1058	1074	1
1032	1046	1047	1023	514	1447	1059	1008	1058	1074	1070	0
1046	1047	1023	514	1447	1059	1008	1058	1074	1070	1039	0
1047	1023	514	1447	1059	1008	1058	1074	1070	1039	1015	0
1023	514	1447	1059	1008	1058	1074	1070	1039	1015	1012	0
514	1447	1059	1008	1058	1074	1070	1039	1015	1012	977	0
1447	1059	1008	1058	1074	1070	1039	1015	1012	977	509	0
1059	1008	1058	1074	1070	1039	1015	1012	977	509	1378	0
1008	1058	1074	1070	1039	1015	1012	977	509	1378	1019	0
1058	1074	1070	1039	1015	1012	977	509	1378	1019	977	0
1074	1070	1039	1015	1012	977	509	1378	1019	977	942	0
1070	1039	1015	1012	977	509	1378	1019	977	942	988	1
1039	1015	1012	977	509	1378	1019	977	942	988	506	0
1015	1012	977	509	1378	1019	977	942	988	506	1389	0
1012	977	509	1378	1019	977	942	988	506	1389	988	0
977	509	1378	1019	977	942	988	506	1389	988	502	0
509	1378	1019	977	942	988	506	1389	988	502	1389	0
1378	1019	977	942	988	506	1389	988	502	1389	1016	1
1019	977	942	988	506	1389	988	502	1389	1016	992	0
977	942	988	506	1389	988	502	1389	1016	992	984	0
942	988	506	1389	988	502	1389	1016	992	984	1039	1
988	506	1389	988	502	1389	1016	992	984	1039	1016	0
506	1389	988	502	1389	1016	992	984	1039	1016	988	0
1389	988	502	1389	1016	992	984	1039	1016	988	996	0
988	502	1389	1016	992	984	1039	1016	988	996	1012	0
502	1389	1016	992	984	1039	1016	988	996	1012	1023	0
1389	1016	992	984	1039	1016	988	996	1012	1023	1016	0
1016	992	984	1039	1016	988	996	1012	1023	1016	1016	0
992	984	1039	1016	988	996	1012	1023	1016	1016	1035	0
984	1039	1016	988	996	1012	1023	1016	1016	1035	1035	0
1039	1016	988	996	1012	1023	1016	1016	1035	1035	1019	0
1016	988	996	1012	1023	1016	1016	1035	1035	1019	521	0
988	996	1012	1023	1016	1016	1035	1035	1019	521	1428	0
996	1012	1023	1016	1016	1035	1035	1019	521	1428	1055	0
1012	1023	1016	1016	1035	1035	1019	521	1428	1055	1004	0
1023	1016	1016	1035	1035	1019	521	1428	1055	1004	992	0
1016	1016	1035	1035	1019	521	1428	1055	1004	992	1008	1
1016	1035	1035	1019	521	1428	1055	1004	992	1008	996	0
1035	1035	1019	521	1428	1055	1004	992	1008	996	977	0
1035	1019	521	1428	1055	1004	992	1008	996	977	984	0
1019	521	1428	1055	1004	992	1008	996	977	984	984	0
521	1428	1055	1004	992	1008	996	977	984	984	989	0
1428	1055	1004	992	1008	996	977	984	984	989	984	0
1055	1004	992	1008	996	977	984	984	989	984	502	0
1004	992	1008	996	977	984	984	989	984	502	1389	0
992	1008	996	977	984	984	989	984	502	1389	1020	0
1008	996	977	984	984	989	984	502	1389	1020	969	0
996	977	984	984	989	984	502	1389	1020	969	1003	0
977	984	984	989	984	502	1389	1020	969	1003	985	1
984	984	989	984	502	1389	1020	969	1003	985	969	0
984	989	984	502	1389	1020	969	1003	985	969	973	0
989	984	502	1389	1020	969	1003	985	969	973	988	0
984	502	1389	1020	969	1003	985	969	973	988	506	0
502	1389	1020	969	1003	985	969	973	988	506	1404	0
1389	1020	969	1003	985	969	973	988	506	1404	1028	0
1020	969	1003	985	969	973	988	506	1404	1028	1035	0
969	1003	985	969	973	988	506	1404	1028	1035	1027	0
1003	985	969	973	988	506	1404	1028	1035	1027	1012	1
985	969	973	988	506	1404	1028	1035	1027	1012	1042	0
969	973	988	506	1404	1028	1035	1027	1012	1042	514	0
973	988	506	1404	1028	1035	1027	1012	1042	514	1428	0
988	506	1404	1028	1035	1027	1012	1042	514	1428	1012	0
506	1404	1028	1035	1027	1012	1042	514	1428	1012	1042	0
1404	1028	1035	1027	1012	1042	514	1428	1012	1042	1055	0
1028	1035	1027	1012	1042	514	1428	1012	1042	1055	1035	1
1035	1027	1012	1042	514	1428	1012	1042	1055	1035	1027	0
1027	1012	1042	514	1428	1012	1042	1055	1035	1027	510	0
1012	1042	514	1428	1012	1042	1055	1035	1027	510	1451	0
1042	514	1428	1012	1042	1055	1035	1027	510	1451	1063	0
514	1428	1012	1042	1055	1035	1027	510	1451	1063	1011	0
1428	1012	1042	1055	1035	1027	510	1451	1063	1011	992	0
1012	1042	1055	1035	1027	510	1451	1063	1011	992	1039	1
1042	1055	1035	1027	510	1451	1063	1011	992	1039	996	0
1055	1035	1027	510	1451	1063	1011	992	1039	996	973	0
1035	1027	510	1451	1063	1011	992	1039	996	973	950	0
1027	510	1451	1063	1011	992	1039	996	973	950	509	0
510	1451	1063	1011	992	1039	996	973	950	509	1374	0
1451	1063	1011	992	1039	996	973	950	509	1374	992	0
1063	1011	992	1039	996	973	950	509	1374	992	506	0
1011	992	1039	996	973	950	509	1374	992	506	1393	0
992	1039	996	973	950	509	1374	992	506	1393	1019	1
1039	996	973	950	509	1374	992	506	1393	1019	965	0
996	973	950	509	1374	992	506	1393	1019	965	981	0
973	950	509	1374	992	506	1393	1019	965	981	1012	1
950	509	1374	992	506	1393	1019	965	981	1012	1042	0
509	1374	992	506	1393	1019	965	981	1012	1042	989	0
1374	992	506	1393	1019	965	981	1012	1042	989	1000	0
992	506	1393	1019	965	981	1012	1042	989	1000	1008	0
506	1393	1019	965	981	1012	1042	989	1000	1008	544	0
1393	1019	965	981	1012	1042	989	1000	1008	544	1428	0
1019	965	981	1012	1042	989	1000	1008	544	1428	1008	0
965	981	1012	1042	989	1000	1008	544	1428	1008	996	0
981	1012	1042	989	1000	1008	544	1428	1008	996	992	0
1012	1042	989	1000	1008	544	1428	1008	996	992	989	1
1042	989	1000	1008	544	1428	1008	996	992	989	988	0
989	1000	1008	544	1428	1008	996	992	989	988	996	0
1000	1008	544	1428	1008	996	992	989	988	996	996	0
1008	544	1428	1008	996	992	989	988	996	996	502	0
544	1428	1008	996	992	989	988	996	996	502	1448	0
1428	1008	996	992	989	988	996	996	502	1448	1031	0
1008	996	992	989	988	996	996	502	1448	1031	1000	0
996	992	989	988	996	996	502	1448	1031	1000	988	0
992	989	988	996	996	502	1448	1031	1000	988	1012	1
989	988	996	996	502	1448	1031	1000	988	1012	1015	0
988	996	996	502	1448	1031	1000	988	1012	1015	1012	0
996	996	502	1448	1031	1000	988	1012	1015	1012	1000	0
996	502	1448	1031	1000	988	1012	1015	1012	1000	1012	0
502	1448	1031	1000	988	1012	1015	1012	1000	1012	1011	0
1448	1031	1000	988	1012	1015	1012	1000	1012	1011	993	0
1031	1000	988	1012	1015	1012	1000	1012	1011	993	972	0
1000	988	1012	1015	1012	1000	1012	1011	993	972	530	0
988	1012	1015	1012	1000	1012	1011	993	972	530	1400	0
1012	1015	1012	1000	1012	1011	993	972	530	1400	1004	0
1015	1012	1000	1012	1011	993	972	530	1400	1004	502	0
1012	1000	1012	1011	993	972	530	1400	1004	502	1374	0
1000	1012	1011	993	972	530	1400	1004	502	1374	1000	1
1012	1011	993	972	530	1400	1004	502	1374	1000	506	0
1011	993	972	530	1400	1004	502	1374	1000	506	1377	0
993	972	530	1400	1004	502	1374	1000	506	1377	965	1
972	530	1400	1004	502	1374	1000	506	1377	965	514	0
530	1400	1004	502	1374	1000	506	1377	965	514	1389	0
1400	1004	502	1374	1000	506	1377	965	514	1389	992	1
1004	502	1374	1000	506	1377	965	514	1389	992	506	0
502	1374	1000	506	1377	965	514	1389	992	506	1412	0
1374	1000	506	1377	965	514	1389	992	506	1412	1031	1
1000	506	1377	965	514	1389	992	506	1412	1031	996	0
506	1377	965	514	1389	992	506	1412	1031	996	997	0
1377	965	514	1389	992	506	1412	1031	996	997	1003	1
965	514	1389	992	506	1412	1031	996	997	1003	1032	0
514	1389	992	506	1412	1031	996	997	1003	1032	1031	0
1389	992	506	1412	1031	996	997	1003	1032	1031	1089	0
992	506	1412	1031	996	997	1003	1032	1031	1089	1086	0
506	1412	1031	996	997	1003	1032	1031	1089	1086	1066	0
1412	1031	996	997	1003	1032	1031	1089	1086	1066	1031	0
1031	996	997	1003	1032	1031	1089	1086	1066	1031	1031	0
996	997	1003	1032	1031	1089	1086	1066	1031	1031	1059	0
997	1003	1032	1031	1089	1086	1066	1031	1031	1059	505	0
1003	1032	1031	1089	1086	1066	1031	1031	1059	505	1386	0
1032	1031	1089	1086	1066	1031	1031	1059	505	1386	980	0
1031	1089	1086	1066	1031	1031	1059	505	1386	980	506	0
1089	1086	1066	1031	1031	1059	505	1386	980	506	1350	0
1086	1066	1031	1031	1059	505	1386	980	506	1350	934	1
1066	1031	1031	1059	505	1386	980	506	1350	934	518	0
1031	1031	1059	505	1386	980	506	1350	934	518	1280	0
1031	1059	505	1386	980	506	1350	934	518	1280	887	1
1059	505	1386	980	506	1350	934	518	1280	887	552	0
505	1386	980	506	1350	934	518	1280	887	552	1183	0
1386	980	506	1350	934	518	1280	887	552	1183	880	1
980	506	1350	934	518	1280	887	552	1183	880	552	0
506	1350	934	518	1280	887	552	1183	880	552	1218	0
1350	934	518	1280	887	552	1183	880	552	1218	883	1
934	518	1280	887	552	1183	880	552	1218	883	576	0
518	1280	887	552	1183	880	552	1218	883	576	1210	0
1280	887	552	1183	880	552	1218	883	576	1210	864	1
887	552	1183	880	552	1218	883	576	1210	864	564	0
552	1183	880	552	1218	883	576	1210	864	564	1316	0
1183	880	552	1218	883	576	1210	864	564	1316	933	1
880	552	1218	883	576	1210	864	564	1316	933	545	0
552	1218	883	576	1210	864	564	1316	933	545	1370	0
1218	883	576	1210	864	564	1316	933	545	1370	1011	1
883	576	1210	864	564	1316	933	545	1370	1011	518	0
576	1210	864	564	1316	933	545	1370	1011	518	1397	0
1210	864	564	1316	933	545	1370	1011	518	1397	1043	1
864	564	1316	933	545	1370	1011	518	1397	1043	1023	0
564	1316	933	545	1370	1011	518	1397	1043	1023	992	0
1316	933	545	1370	1011	518	1397	1043	1023	992	1020	1
933	545	1370	1011	518	1397	1043	1023	992	1020	1046	0
545	1370	1011	518	1397	1043	1023	992	1020	1046	1067	0
1370	1011	518	1397	1043	1023	992	1020	1046	1067	1046	0
1011	518	1397	1043	1023	992	1020	1046	1067	1046	992	0
518	1397	1043	1023	992	1020	1046	1067	1046	992	530	0
1397	1043	1023	992	1020	1046	1067	1046	992	530	1393	0
1043	1023	992	1020	1046	1067	1046	992	530	1393	1015	0
1023	992	1020	1046	1067	1046	992	530	1393	1015	981	0
992	1020	1046	1067	1046	992	530	1393	1015	981	1035	0
1020	1046	1067	1046	992	530	1393	1015	981	1035	1039	1
1046	1067	1046	992	530	1393	1015	981	1035	1039	1027	0
1067	1046	992	530	1393	1015	981	1035	1039	1027	969	0
1046	992	530	1393	1015	981	1035	1039	1027	969	1031	0
992	530	1393	1015	981	1035	1039	1027	969	1031	1035	0
530	1393	1015	981	1035	1039	1027	969	1031	1035	1039	0
1393	1015	981	1035	1039	1027	969	1031	1035	1039	1019	0
1015	981	1035	1039	1027	969	1031	1035	1039	1019	1004	0
981	1035	1039	1027	969	1031	1035	1039	1019	1004	537	0
1035	1039	1027	969	1031	1035	1039	1019	1004	537	1381	0
1039	1027	969	1031	1035	1039	1019	1004	537	1381	989	0
1027	969	1031	1035	1039	1019	1004	537	1381	989	506	0
969	1031	1035	1039	1019	1004	537	1381	989	506	1361	0
1031	1035	1039	1019	1004	537	1381	989	506	1361	946	1
1035	1039	1019	1004	537	1381	989	506	1361	946	514	0
1039	1019	1004	537	1381	989	506	1361	946	514	1350	0
1019	1004	537	1381	989	506	1361	946	514	1350	980	1
1004	537	1381	989	506	1361	946	514	1350	980	510	0
537	1381	989	506	1361	946	514	1350	980	510	1378	0
1381	989	506	1361	946	514	1350	980	510	1378	949	1
989	506	1361	946	514	1350	980	510	1378	949	517	0
506	1361	946	514	1350	980	510	1378	949	517	1343	0
1361	946	514	1350	980	510	1378	949	517	1343	930	1
946	514	1350	980	510	1378	949	517	1343	930	521	0
514	1350	980	510	1378	949	517	1343	930	521	1393	0
1350	980	510	1378	949	517	1343	930	521	1393	969	1
980	510	1378	949	517	1343	930	521	1393	969	510	0
510	1378	949	517	1343	930	521	1393	969	510	1319	0
1378	949	517	1343	930	521	1393	969	510	1319	930	1
