i-5	i-4	i-3	i-2	i-1	i+0	i+1	i+2	i+3	i+4	i+5	Filter
428	466	452	436	463	451	459	459	362	557	455	0
466	452	436	463	451	459	459	362	557	455	463	0
452	436	463	451	459	459	362	557	455	463	463	0
436	463	451	459	459	362	557	455	463	463	463	1
463	451	459	459	362	557	455	463	463	463	459	0
451	459	459	362	557	455	463	463	463	459	455	0
459	459	362	557	455	463	463	463	459	455	452	0
459	362	557	455	463	463	463	459	455	452	455	0
362	557	455	463	463	463	459	455	452	455	455	0
557	455	463	463	463	459	455	452	455	455	463	0
455	463	463	463	459	455	452	455	455	463	455	0
463	463	463	459	455	452	455	455	463	455	460	0
463	463	459	455	452	455	455	463	455	460	443	0
463	459	455	452	455	455	463	455	460	443	417	0
459	455	452	455	455	463	455	460	443	417	517	0
455	452	455	455	463	455	460	443	417	517	459	0
452	455	455	463	455	460	443	417	517	459	459	0
455	455	463	455	460	443	417	517	459	459	459	0
455	463	455	460	443	417	517	459	459	459	460	1
463	455	460	443	417	517	459	459	459	460	459	0
455	460	443	417	517	459	459	459	460	459	463	0
460	443	417	517	459	459	459	460	459	463	463	0
443	417	517	459	459	459	460	459	463	463	463	0
417	517	459	459	459	460	459	463	463	463	459	0
517	459	459	459	460	459	463	463	463	459	459	0
459	459	459	460	459	463	463	463	459	459	471	0
459	459	460	459	463	463	463	459	459	471	467	0
459	460	459	463	463	463	459	459	471	467	459	0
460	459	463	463	463	459	459	471	467	459	463	0
459	463	463	463	459	459	471	467	459	463	459	0
463	463	463	459	459	471	467	459	463	459	444	0
463	463	459	459	471	467	459	463	459	444	494	0
463	459	459	471	467	459	463	459	444	494	459	0
459	459	471	467	459	463	459	444	494	459	455	0
459	471	467	459	463	459	444	494	459	455	456	0
471	467	459	463	459	444	494	459	455	456	459	1
467	459	463	459	444	494	459	455	456	459	455	0
459	463	459	444	494	459	455	456	459	455	436	0
463	459	444	494	459	455	456	459	455	436	482	0
459	444	494	459	455	456	459	455	436	482	467	0
444	494	459	455	456	459	455	436	482	467	467	0
494	459	455	456	459	455	436	482	467	467	475	0
459	455	456	459	455	436	482	467	467	475	482	1
455	456	459	455	436	482	467	467	475	482	479	0
456	459	455	436	482	467	467	475	482	479	475	0
459	455	436	482	467	467	475	482	479	475	474	0
455	436	482	467	467	475	482	479	475	474	483	0
436	482	467	467	475	482	479	475	474	483	482	0
482	467	467	475	482	479	475	474	483	482	479	0
467	467	475	482	479	475	474	483	482	479	475	0
467	475	482	479	475	474	483	482	479	475	369	0
475	482	479	475	474	483	482	479	475	369	584	0
482	479	475	474	483	482	479	475	369	584	471	0
479	475	474	483	482	479	475	369	584	471	459	0
475	474	483	482	479	475	369	584	471	459	463	0
474	483	482	479	475	369	584	471	459	463	451	1
483	482	479	475	369	584	471	459	463	451	463	0
482	479	475	369	584	471	459	463	451	463	432	0
479	475	369	584	471	459	463	451	463	432	479	0
475	369	584	471	459	463	451	463	432	479	455	0
369	584	471	459	463	451	463	432	479	455	467	0
584	471	459	463	451	463	432	479	455	467	463	0
471	459	463	451	463	432	479	455	467	463	475	1
459	463	451	463	432	479	455	467	463	475	475	0
463	451	463	432	479	455	467	463	475	475	400	0
451	463	432	479	455	467	463	475	475	400	557	0
463	432	479	455	467	463	475	475	400	557	478	0
432	479	455	467	463	475	475	400	557	478	479	0
479	455	467	463	475	475	400	557	478	479	498	0
455	467	463	475	475	400	557	478	479	498	490	1
467	463	475	475	400	557	478	479	498	490	487	0
463	475	475	400	557	478	479	498	490	487	486	0
475	475	400	557	478	479	498	490	487	486	475	0
475	400	557	478	479	498	490	487	486	475	467	0
400	557	478	479	498	490	487	486	475	467	467	0
557	478	479	498	490	487	486	475	467	467	459	0
478	479	498	490	487	486	475	467	467	459	471	0
479	498	490	487	486	475	467	467	459	471	447	0
498	490	487	486	475	467	467	459	471	447	486	0
490	487	486	475	467	467	459	471	447	486	467	0
487	486	475	467	467	459	471	447	486	467	467	0
486	475	467	467	459	471	447	486	467	467	463	0
475	467	467	459	471	447	486	467	467	463	483	1
467	467	459	471	447	486	467	467	463	483	467	0
467	459	471	447	486	467	467	463	483	467	447	0
459	471	447	486	467	467	463	483	467	447	510	0
471	447	486	467	467	463	483	467	447	510	486	0
447	486	467	467	463	483	467	447	510	486	471	0
486	467	467	463	483	467	447	510	486	471	486	0
467	467	463	483	467	447	510	486	471	486	475	1
467	463	483	467	447	510	486	471	486	475	475	0
463	483	467	447	510	486	471	486	475	475	463	0
483	467	447	510	486	471	486	475	475	463	475	0
467	447	510	486	471	486	475	475	463	475	463	0
447	510	486	471	486	475	475	463	475	463	439	0
510	486	471	486	475	475	463	475	463	439	491	0
486	471	486	475	475	463	475	463	439	491	455	0
471	486	475	475	463	475	463	439	491	455	459	0
486	475	475	463	475	463	439	491	455	459	459	0
475	475	463	475	463	439	491	455	459	459	455	1
475	463	475	463	439	491	455	459	459	455	463	0
463	475	463	439	491	455	459	459	455	463	456	0
475	463	439	491	455	459	459	455	463	456	463	0
463	439	491	455	459	459	455	463	456	463	471	0
439	491	455	459	459	455	463	456	463	471	486	0
491	455	459	459	455	463	456	463	471	486	494	0
455	459	459	455	463	456	463	471	486	494	486	0
459	459	455	463	456	463	471	486	494	486	475	0
459	455	463	456	463	471	486	494	486	475	475	0
455	463	456	463	471	486	494	486	475	475	475	0
463	456	463	471	486	494	486	475	475	475	467	0
456	463	471	486	494	486	475	475	475	467	466	0
463	471	486	494	486	475	475	475	467	466	467	0
471	486	494	486	475	475	475	467	466	467	467	0
486	494	486	475	475	475	467	466	467	467	463	0
494	486	475	475	475	467	466	467	467	463	463	0
486	475	475	475	467	466	467	467	463	463	456	0
475	475	475	467	466	467	467	463	463	456	455	0
475	475	467	466	467	467	463	463	456	455	459	0
475	467	466	467	467	463	463	456	455	459	459	0
467	466	467	467	463	463	456	455	459	459	459	0
466	467	467	463	463	456	455	459	459	459	467	0
467	467	463	463	456	455	459	459	459	467	459	0
467	463	463	456	455	459	459	459	467	459	460	0
463	463	456	455	459	459	459	467	459	460	470	0
463	456	455	459	459	459	467	459	460	470	467	0
456	455	459	459	459	467	459	460	470	467	463	0
455	459	459	459	467	459	460	470	467	463	436	0
459	459	459	467	459	460	470	467	463	436	397	0
459	459	467	459	460	470	467	463	436	397	525	0
459	467	459	460	470	467	463	436	397	525	452	0
467	459	460	470	467	463	436	397	525	452	443	0
459	460	470	467	463	436	397	525	452	443	428	0
460	470	467	463	436	397	525	452	443	428	455	1
470	467	463	436	397	525	452	443	428	455	425	0
467	463	436	397	525	452	443	428	455	425	350	0
463	436	397	525	452	443	428	455	425	350	510	0
436	397	525	452	443	428	455	425	350	510	412	0
397	525	452	443	428	455	425	350	510	412	428	0
525	452	443	428	455	425	350	510	412	428	401	0
452	443	428	455	425	350	510	412	428	401	443	1
443	428	455	425	350	510	412	428	401	443	421	0
428	455	425	350	510	412	428	401	443	421	412	0
455	425	350	510	412	428	401	443	421	412	354	0
425	350	510	412	428	401	443	421	412	354	483	1
350	510	412	428	401	443	421	412	354	483	400	0
510	412	428	401	443	421	412	354	483	400	413	0
412	428	401	443	421	412	354	483	400	413	373	0
428	401	443	421	412	354	483	400	413	373	452	1
401	443	421	412	354	483	400	413	373	452	404	0
443	421	412	354	483	400	413	373	452	404	409	0
421	412	354	483	400	413	373	452	404	409	377	0
412	354	483	400	413	373	452	404	409	377	428	1
354	483	400	413	373	452	404	409	377	428	393	0
483	400	413	373	452	404	409	377	428	393	401	0
400	413	373	452	404	409	377	428	393	401	409	0
413	373	452	404	409	377	428	393	401	409	404	1
373	452	404	409	377	428	393	401	409	404	393	0
452	404	409	377	428	393	401	409	404	393	397	0
404	409	377	428	393	401	409	404	393	397	397	0
409	377	428	393	401	409	404	393	397	397	405	0
377	428	393	401	409	404	393	397	397	405	401	0
428	393	401	409	404	393	397	397	405	401	393	0
393	401	409	404	393	397	397	405	401	393	393	0
401	409	404	393	397	397	405	401	393	393	404	0
409	404	393	397	397	405	401	393	393	404	382	0
404	393	397	397	405	401	393	393	404	382	389	0
393	397	397	405	401	393	393	404	382	389	393	0
397	397	405	401	393	393	404	382	389	393	389	0
397	405	401	393	393	404	382	389	393	389	393	0
405	401	393	393	404	382	389	393	389	393	389	0
401	393	393	404	382	389	393	389	393	389	393	0
393	393	404	382	389	393	389	393	389	393	389	0
393	404	382	389	393	389	393	389	393	389	389	0
404	382	389	393	389	393	389	393	389	389	397	0
382	389	393	389	393	389	393	389	389	397	389	0
389	393	389	393	389	393	389	389	397	389	381	1
393	389	393	389	393	389	389	397	389	381	390	0
389	393	389	393	389	389	397	389	381	390	377	0
393	389	393	389	389	397	389	381	390	377	389	0
389	393	389	389	397	389	381	390	377	389	393	0
393	389	389	397	389	381	390	377	389	393	381	0
389	389	397	389	381	390	377	389	393	381	390	0
389	397	389	381	390	377	389	393	381	390	385	0
397	389	381	390	377	389	393	381	390	385	389	0
389	381	390	377	389	393	381	390	385	389	377	0
381	390	377	389	393	381	390	385	389	377	393	0
390	377	389	393	381	390	385	389	377	393	389	0
377	389	393	381	390	385	389	377	393	389	393	0
389	393	381	390	385	389	377	393	389	393	386	0
393	381	390	385	389	377	393	389	393	386	396	0
381	390	385	389	377	393	389	393	386	396	370	0
390	385	389	377	393	389	393	386	396	370	424	0
385	389	377	393	389	393	386	396	370	424	397	0
389	377	393	389	393	386	396	370	424	397	389	0
377	393	389	393	386	396	370	424	397	389	393	0
393	389	393	386	396	370	424	397	389	393	389	1
389	393	386	396	370	424	397	389	393	389	397	0
393	386	396	370	424	397	389	393	389	397	382	0
386	396	370	424	397	389	393	389	397	382	396	0
396	370	424	397	389	393	389	397	382	396	397	0
370	424	397	389	393	389	397	382	396	397	389	0
424	397	389	393	389	397	382	396	397	389	393	0
397	389	393	389	397	382	396	397	389	393	393	1
389	393	389	397	382	396	397	389	393	393	390	0
393	389	397	382	396	397	389	393	393	390	396	0
389	397	382	396	397	389	393	393	390	396	393	0
397	382	396	397	389	393	393	390	396	393	401	0
382	396	397	389	393	393	390	396	393	401	397	0
396	397	389	393	393	390	396	393	401	397	401	0
397	389	393	393	390	396	393	401	397	401	397	0
389	393	393	390	396	393	401	397	401	397	401	0
393	393	390	396	393	401	397	401	397	401	408	0
393	390	396	393	401	397	401	397	401	408	401	0
390	396	393	401	397	401	397	401	408	401	412	0
396	393	401	397	401	397	401	408	401	412	405	0
393	401	397	401	397	401	408	401	412	405	420	0
401	397	401	397	401	408	401	412	405	420	397	0
397	401	397	401	408	401	412	405	420	397	409	0
401	397	401	408	401	412	405	420	397	409	400	0
397	401	408	401	412	405	420	397	409	400	409	0
401	408	401	412	405	420	397	409	400	409	409	0
408	401	412	405	420	397	409	400	409	409	389	0
401	412	405	420	397	409	400	409	409	389	416	0
412	405	420	397	409	400	409	409	389	416	405	0
405	420	397	409	400	409	409	389	416	405	412	0
420	397	409	400	409	409	389	416	405	412	405	0
397	409	400	409	409	389	416	405	412	405	408	1
409	400	409	409	389	416	405	412	405	408	417	0
400	409	409	389	416	405	412	405	408	417	412	0
409	409	389	416	405	412	405	408	417	412	413	0
409	389	416	405	412	405	408	417	412	413	404	0
389	416	405	412	405	408	417	412	413	404	405	0
416	405	412	405	408	417	412	413	404	405	401	0
405	412	405	408	417	412	413	404	405	401	416	1
412	405	408	417	412	413	404	405	401	416	413	0
405	408	417	412	413	404	405	401	416	413	396	0
408	417	412	413	404	405	401	416	413	396	436	0
417	412	413	404	405	401	416	413	396	436	409	0
412	413	404	405	401	416	413	396	436	409	404	0
413	404	405	401	416	413	396	436	409	404	409	0
404	405	401	416	413	396	436	409	404	409	416	1
405	401	416	413	396	436	409	404	409	416	413	0
401	416	413	396	436	409	404	409	416	413	404	0
416	413	396	436	409	404	409	416	413	404	425	0
413	396	436	409	404	409	416	413	404	425	408	0
396	436	409	404	409	416	413	404	425	408	409	0
436	409	404	409	416	413	404	425	408	409	404	0
409	404	409	416	413	404	425	408	409	404	409	0
404	409	416	413	404	425	408	409	404	409	412	0
409	416	413	404	425	408	409	404	409	412	428	0
416	413	404	425	408	409	404	409	412	428	409	0
413	404	425	408	409	404	409	412	428	409	424	0
404	425	408	409	404	409	412	428	409	424	420	0
425	408	409	404	409	412	428	409	424	420	409	0
408	409	404	409	412	428	409	424	420	409	408	0
409	404	409	412	428	409	424	420	409	408	409	1
404	409	412	428	409	424	420	409	408	409	405	0
409	412	428	409	424	420	409	408	409	405	408	0
412	428	409	424	420	409	408	409	405	408	409	0
428	409	424	420	409	408	409	405	408	409	404	0
409	424	420	409	408	409	405	408	409	404	409	0
424	420	409	408	409	405	408	409	404	409	405	0
420	409	408	409	405	408	409	404	409	405	420	0
409	408	409	405	408	409	404	409	405	420	424	0
408	409	405	408	409	404	409	405	420	424	412	0
409	405	408	409	404	409	405	420	424	412	413	0
405	408	409	404	409	405	420	424	412	413	436	0
408	409	404	409	405	420	424	412	413	436	424	0
409	404	409	405	420	424	412	413	436	424	436	0
404	409	405	420	424	412	413	436	424	436	435	0
409	405	420	424	412	413	436	424	436	435	432	0
405	420	424	412	413	436	424	436	435	432	436	0
420	424	412	413	436	424	436	435	432	436	417	0
424	412	413	436	424	436	435	432	436	417	447	0
412	413	436	424	436	435	432	436	417	447	436	0
413	436	424	436	435	432	436	417	447	436	432	0
436	424	436	435	432	436	417	447	436	432	428	0
424	436	435	432	436	417	447	436	432	428	428	1
436	435	432	436	417	447	436	432	428	428	420	0
435	432	436	417	447	436	432	428	428	420	420	0
432	436	417	447	436	432	428	428	420	420	448	0
436	417	447	436	432	428	428	420	420	448	435	0
417	447	436	432	428	428	420	420	448	435	432	0
447	436	432	428	428	420	420	448	435	432	432	0
436	432	428	428	420	420	448	435	432	432	436	1
432	428	428	420	420	448	435	432	432	436	424	0
428	428	420	420	448	435	432	432	436	424	413	0
428	420	420	448	435	432	432	436	424	413	447	0
420	420	448	435	432	432	436	424	413	447	428	0
420	448	435	432	432	436	424	413	447	428	432	0
448	435	432	432	436	424	413	447	428	432	436	0
435	432	432	436	424	413	447	428	432	436	432	1
432	432	436	424	413	447	428	432	436	432	436	0
432	436	424	413	447	428	432	436	432	436	416	0
436	424	413	447	428	432	436	432	436	416	443	0
424	413	447	428	432	436	432	436	416	443	432	0
413	447	428	432	436	432	436	416	443	432	436	0
447	428	432	436	432	436	416	443	432	436	436	0
428	432	436	432	436	416	443	432	436	436	420	1
432	436	432	436	416	443	432	436	436	420	440	0
436	432	436	416	443	432	436	436	420	440	412	0
432	436	416	443	432	436	436	420	440	412	444	0
436	416	443	432	436	436	420	440	412	444	428	0
416	443	432	436	436	420	440	412	444	428	428	0
443	432	436	436	420	440	412	444	428	428	432	0
432	436	436	420	440	412	444	428	428	432	432	1
436	436	420	440	412	444	428	428	432	432	439	0
436	420	440	412	444	428	428	432	432	439	436	0
420	440	412	444	428	428	432	432	439	436	428	0
440	412	444	428	428	432	432	439	436	428	452	0
412	444	428	428	432	432	439	436	428	452	435	0
444	428	428	432	432	439	436	428	452	435	444	0
428	428	432	432	439	436	428	452	435	444	447	0
428	432	432	439	436	428	452	435	444	447	444	1
432	432	439	436	428	452	435	444	447	444	440	0
432	439	436	428	452	435	444	447	444	440	424	0
439	436	428	452	435	444	447	444	440	424	467	0
436	428	452	435	444	447	444	440	424	467	432	0
428	452	435	444	447	444	440	424	467	432	435	0
452	435	444	447	444	440	424	467	432	435	429	0
435	444	447	444	440	424	467	432	435	429	424	1
444	447	444	440	424	467	432	435	429	424	432	0
447	444	440	424	467	432	435	429	424	432	431	0
444	440	424	467	432	435	429	424	432	431	448	0
440	424	467	432	435	429	424	432	431	448	447	0
424	467	432	435	429	424	432	431	448	447	460	0
467	432	435	429	424	432	431	448	447	460	459	0
432	435	429	424	432	431	448	447	460	459	463	0
435	429	424	432	431	448	447	460	459	463	455	0
429	424	432	431	448	447	460	459	463	455	459	0
424	432	431	448	447	460	459	463	455	459	451	0
432	431	448	447	460	459	463	455	459	451	452	0
431	448	447	460	459	463	455	459	451	452	451	0
448	447	460	459	463	455	459	451	452	451	440	0
447	460	459	463	455	459	451	452	451	440	443	0
460	459	463	455	459	451	452	451	440	443	452	0
459	463	455	459	451	452	451	440	443	452	443	0
463	455	459	451	452	451	440	443	452	443	444	0
455	459	451	452	451	440	443	452	443	444	447	0
459	451	452	451	440	443	452	443	444	447	440	0
451	452	451	440	443	452	443	444	447	440	440	0
452	451	440	443	452	443	444	447	440	440	436	0
451	440	443	452	443	444	447	440	440	436	432	0
440	443	452	443	444	447	440	440	436	432	424	0
443	452	443	444	447	440	440	436	432	424	424	0
452	443	444	447	440	440	436	432	424	424	432	0
443	444	447	440	440	436	432	424	424	432	439	0
444	447	440	440	436	432	424	424	432	439	432	0
447	440	440	436	432	424	424	432	439	432	432	0
440	440	436	432	424	424	432	439	432	432	436	0
440	436	432	424	424	432	439	432	432	436	444	0
436	432	424	424	432	439	432	432	436	444	447	0
432	424	424	432	439	432	432	436	444	447	451	0
424	424	432	439	432	432	436	444	447	451	456	0
424	432	439	432	432	436	444	447	451	456	451	0
432	439	432	432	436	444	447	451	456	451	444	0
439	432	432	436	444	447	451	456	451	444	455	0
432	432	436	444	447	451	456	451	444	455	443	0
432	436	444	447	451	456	451	444	455	443	448	0
436	444	447	451	456	451	444	455	443	448	436	0
444	447	451	456	451	444	455	443	448	436	432	0
447	451	456	451	444	455	443	448	436	432	435	0
451	456	451	444	455	443	448	436	432	435	428	0
456	451	444	455	443	448	436	432	435	428	428	0
451	444	455	443	448	436	432	435	428	428	432	0
444	455	443	448	436	432	435	428	428	432	436	0
455	443	448	436	432	435	428	428	432	436	436	0
443	448	436	432	435	428	428	432	436	436	440	0
448	436	432	435	428	428	432	436	436	440	459	0
436	432	435	428	428	432	436	436	440	459	455	0
432	435	428	428	432	436	436	440	459	455	459	0
435	428	428	432	436	436	440	459	455	459	459	0
428	428	432	436	436	440	459	455	459	459	456	0
428	432	436	436	440	459	455	459	459	456	478	0
432	436	436	440	459	455	459	459	456	478	471	0
436	436	440	459	455	459	459	456	478	471	455	0
436	440	459	455	459	459	456	478	471	455	471	0
440	459	455	459	459	456	478	471	455	471	463	0
459	455	459	459	456	478	471	455	471	463	455	0
455	459	459	456	478	471	455	471	463	455	351	0
459	459	456	478	471	455	471	463	455	351	544	0
459	456	478	471	455	471	463	455	351	544	452	0
456	478	471	455	471	463	455	351	544	452	439	0
478	471	455	471	463	455	351	544	452	439	444	0
471	455	471	463	455	351	544	452	439	444	440	1
455	471	463	455	351	544	452	439	444	440	435	0
471	463	455	351	544	452	439	444	440	435	417	0
463	455	351	544	452	439	444	440	435	417	467	0
455	351	544	452	439	444	440	435	417	467	439	0
351	544	452	439	444	440	435	417	467	439	444	0
544	452	439	444	440	435	417	467	439	444	455	0
452	439	444	440	435	417	467	439	444	455	467	1
439	444	440	435	417	467	439	444	455	467	471	0
444	440	435	417	467	439	444	455	467	471	475	0
440	435	417	467	439	444	455	467	471	475	478	0
435	417	467	439	444	455	467	471	475	478	479	0
417	467	439	444	455	467	471	475	478	479	467	0
467	439	444	455	467	471	475	478	479	467	463	0
439	444	455	467	471	475	478	479	467	463	471	0
444	455	467	471	475	478	479	467	463	471	463	0
455	467	471	475	478	479	467	463	471	463	346	0
467	471	475	478	479	467	463	471	463	346	556	0
471	475	478	479	467	463	471	463	346	556	452	0
475	478	479	467	463	471	463	346	556	452	436	0
478	479	467	463	471	463	346	556	452	436	443	0
479	467	463	471	463	346	556	452	436	443	432	1
467	463	471	463	346	556	452	436	443	432	444	0
463	471	463	346	556	452	436	443	432	444	424	0
471	463	346	556	452	436	443	432	444	424	443	0
463	346	556	452	436	443	432	444	424	443	444	0
346	556	452	436	443	432	444	424	443	444	463	0
556	452	436	443	432	444	424	443	444	463	490	0
452	436	443	432	444	424	443	444	463	490	463	1
436	443	432	444	424	443	444	463	490	463	471	0
443	432	444	424	443	444	463	490	463	471	424	0
432	444	424	443	444	463	490	463	471	424	537	0
444	424	443	444	463	490	463	471	424	537	471	0
424	443	444	463	490	463	471	424	537	471	467	0
443	444	463	490	463	471	424	537	471	467	459	0
444	463	490	463	471	424	537	471	467	459	471	1
463	490	463	471	424	537	471	467	459	471	459	0
490	463	471	424	537	471	467	459	471	459	447	0
463	471	424	537	471	467	459	471	459	447	444	0
471	424	537	471	467	459	471	459	447	444	447	0
424	537	471	467	459	471	459	447	444	447	440	0
537	471	467	459	471	459	447	444	447	440	440	0
471	467	459	471	459	447	444	447	440	440	440	0
467	459	471	459	447	444	447	440	440	440	431	0
459	471	459	447	444	447	440	440	440	431	436	0
471	459	447	444	447	440	440	440	431	436	428	0
459	447	444	447	440	440	440	431	436	428	428	0
447	444	447	440	440	440	431	436	428	428	432	0
444	447	440	440	440	431	436	428	428	432	436	0
447	440	440	440	431	436	428	428	432	436	444	0
440	440	440	431	436	428	428	432	436	444	435	0
440	440	431	436	428	428	432	436	444	435	440	0
440	431	436	428	428	432	436	444	435	440	448	0
431	436	428	428	432	436	444	435	440	448	443	0
436	428	428	432	436	444	435	440	448	443	444	0
428	428	432	436	444	435	440	448	443	444	451	0
428	432	436	444	435	440	448	443	444	451	440	0
432	436	444	435	440	448	443	444	451	440	439	0
436	444	435	440	448	443	444	451	440	439	432	0
444	435	440	448	443	444	451	440	439	432	448	0
435	440	448	443	444	451	440	439	432	448	428	0
440	448	443	444	451	440	439	432	448	428	432	0
448	443	444	451	440	439	432	448	428	432	439	0
443	444	451	440	439	432	448	428	432	439	428	0
444	451	440	439	432	448	428	432	439	428	428	0
451	440	439	432	448	428	432	439	428	428	440	0
440	439	432	448	428	432	439	428	428	440	436	0
439	432	448	428	432	439	428	428	440	436	440	0
432	448	428	432	439	428	428	440	436	440	439	0
448	428	432	439	428	428	440	436	440	439	428	0
428	432	439	428	428	440	436	440	439	428	479	0
432	439	428	428	440	436	440	439	428	479	459	0
439	428	428	440	436	440	439	428	479	459	440	0
428	428	440	436	440	439	428	479	459	440	447	0
428	440	436	440	439	428	479	459	440	447	452	1
440	436	440	439	428	479	459	440	447	452	439	0
436	440	439	428	479	459	440	447	452	439	448	0
440	439	428	479	459	440	447	452	439	448	455	1
439	428	479	459	440	447	452	439	448	455	440	0
428	479	459	440	447	452	439	448	455	440	365	0
479	459	440	447	452	439	448	455	440	365	530	0
459	440	447	452	439	448	455	440	365	530	443	0
440	447	452	439	448	455	440	365	530	443	436	0
447	452	439	448	455	440	365	530	443	436	440	0
452	439	448	455	440	365	530	443	436	440	436	1
439	448	455	440	365	530	443	436	440	436	431	0
448	455	440	365	530	443	436	440	436	431	428	0
455	440	365	530	443	436	440	436	431	428	460	0
440	365	530	443	436	440	436	431	428	460	451	0
365	530	443	436	440	436	431	428	460	451	475	0
530	443	436	440	436	431	428	460	451	475	459	0
443	436	440	436	431	428	460	451	475	459	467	1
436	440	436	431	428	460	451	475	459	467	467	0
440	436	431	428	460	451	475	459	467	467	459	0
436	431	428	460	451	475	459	467	467	459	467	0
431	428	460	451	475	459	467	467	459	467	471	0
428	460	451	475	459	467	467	459	467	471	466	0
460	451	475	459	467	467	459	467	471	466	475	0
451	475	459	467	467	459	467	471	466	475	459	0
475	459	467	467	459	467	471	466	475	459	463	0
459	467	467	459	467	471	466	475	459	463	463	0
467	467	459	467	471	466	475	459	463	463	460	0
467	459	467	471	466	475	459	463	463	460	455	0
459	467	471	466	475	459	463	463	460	455	447	0
467	471	466	475	459	463	463	460	455	447	452	0
471	466	475	459	463	463	460	455	447	452	373	0
466	475	459	463	463	460	455	447	452	373	541	0
475	459	463	463	460	455	447	452	373	541	459	0
459	463	463	460	455	447	452	373	541	459	440	0
463	463	460	455	447	452	373	541	459	440	482	0
463	460	455	447	452	373	541	459	440	482	463	1
460	455	447	452	373	541	459	440	482	463	463	0
455	447	452	373	541	459	440	482	463	463	463	0
447	452	373	541	459	440	482	463	463	463	456	1
452	373	541	459	440	482	463	463	463	456	447	0
373	541	459	440	482	463	463	463	456	447	448	0
541	459	440	482	463	463	463	456	447	448	463	0
459	440	482	463	463	463	456	447	448	463	463	0
440	482	463	463	463	456	447	448	463	463	467	0
482	463	463	463	456	447	448	463	463	467	474	0
463	463	463	456	447	448	463	463	467	474	491	1
463	463	456	447	448	463	463	467	474	491	482	0
463	456	447	448	463	463	467	474	491	482	486	0
456	447	448	463	463	467	474	491	482	486	495	0
447	448	463	463	467	474	491	482	486	495	482	0
448	463	463	467	474	491	482	486	495	482	483	0
463	463	467	474	491	482	486	495	482	483	486	0
463	467	474	491	482	486	495	482	483	486	494	0
467	474	491	482	486	495	482	483	486	494	487	0
474	491	482	486	495	482	483	486	494	487	486	0
491	482	486	495	482	483	486	494	487	486	486	0
482	486	495	482	483	486	494	487	486	486	483	0
486	495	482	483	486	494	487	486	486	483	482	0
495	482	483	486	494	487	486	486	483	482	467	0
482	483	486	494	487	486	486	483	482	467	452	0
483	486	494	487	486	486	483	482	467	452	478	0
486	494	487	486	486	483	482	467	452	478	455	0
494	487	486	486	483	482	467	452	478	455	448	0
487	486	486	483	482	467	452	478	455	448	447	0
486	486	483	482	467	452	478	455	448	447	444	0
486	483	482	467	452	478	455	448	447	444	455	0
483	482	467	452	478	455	448	447	444	455	448	0
482	467	452	478	455	448	447	444	455	448	463	0
467	452	478	455	448	447	444	455	448	463	467	0
452	478	455	448	447	444	455	448	463	467	478	0
478	455	448	447	444	455	448	463	467	478	487	0
455	448	447	444	455	448	463	467	478	487	486	0
448	447	444	455	448	463	467	478	487	486	490	0
447	444	455	448	463	467	478	487	486	490	487	0
444	455	448	463	467	478	487	486	490	487	482	0
455	448	463	467	478	487	486	490	487	482	483	0
448	463	467	478	487	486	490	487	482	483	478	0
463	467	478	487	486	490	487	482	483	478	471	0
467	478	487	486	490	487	482	483	478	471	467	0
478	487	486	490	487	482	483	478	471	467	463	0
487	486	490	487	482	483	478	471	467	463	471	0
486	490	487	482	483	478	471	467	463	471	463	0
490	487	482	483	478	471	467	463	471	463	459	0
487	482	483	478	471	467	463	471	463	459	475	0
482	483	478	471	467	463	471	463	459	475	455	0
483	478	471	467	463	471	463	459	475	455	471	0
478	471	467	463	471	463	459	475	455	471	463	0
471	467	463	471	463	459	475	455	471	463	471	0
467	463	471	463	459	475	455	471	463	471	470	0
463	471	463	459	475	455	471	463	471	470	417	0
471	463	459	475	455	471	463	471	470	417	548	0
463	459	475	455	471	463	471	470	417	548	483	0
459	475	455	471	463	471	470	417	548	483	471	0
475	455	471	463	471	470	417	548	483	471	482	0
455	471	463	471	470	417	548	483	471	482	487	1
471	463	471	470	417	548	483	471	482	487	474	0
463	471	470	417	548	483	471	482	487	474	479	0
471	470	417	548	483	471	482	487	474	479	471	1
470	417	548	483	471	482	487	474	479	471	471	0
417	548	483	471	482	487	474	479	471	471	474	0
548	483	471	482	487	474	479	471	471	474	471	0
483	471	482	487	474	479	471	471	474	471	463	0
471	482	487	474	479	471	471	474	471	463	459	0
482	487	474	479	471	471	474	471	463	459	471	0
487	474	479	471	471	474	471	463	459	471	475	0
474	479	471	471	474	471	463	459	471	475	478	0
479	471	471	474	471	463	459	471	475	478	491	0
471	471	474	471	463	459	471	475	478	491	482	0
471	474	471	463	459	471	475	478	491	482	498	0
474	471	463	459	471	475	478	491	482	498	498	0
471	463	459	471	475	478	491	482	498	498	483	0
463	459	471	475	478	491	482	498	498	483	486	0
459	471	475	478	491	482	498	498	483	486	471	0
471	475	478	491	482	498	498	483	486	471	471	0
475	478	491	482	498	498	483	486	471	471	459	0
478	491	482	498	498	483	486	471	471	459	455	0
491	482	498	498	483	486	471	471	459	455	448	0
482	498	498	483	486	471	471	459	455	448	451	0
498	498	483	486	471	471	459	455	448	451	447	0
498	483	486	471	471	459	455	448	451	447	448	0
483	486	471	471	459	455	448	451	447	448	459	0
