i-1	i+0	i+1	Filter	Time
704	654	669	0	1630086
654	669	654	0	1630755
669	654	708	0	1631409
654	708	657	0	1632117
708	657	689	0	1632774
657	689	669	0	1633463
689	669	681	0	1634132
669	681	681	0	1634813
681	681	677	0	1635494
681	677	681	0	1636171
677	681	677	0	1636852
681	677	681	0	1637529
677	681	693	0	1638210
681	693	685	0	1638903
693	685	684	0	1639588
685	684	681	0	1640272
684	681	685	0	1640953
681	685	475	0	1641638
685	475	864	1	1642113
475	864	681	0	1642977
864	681	684	0	1643658
681	684	674	0	1644342
684	674	653	0	1645016
674	653	693	0	1645669
653	693	692	0	1646362
693	692	654	0	1647054
692	654	666	0	1647708
654	666	653	0	1648374
666	653	669	0	1649027
653	669	654	0	1649696
669	654	658	0	1650350
654	658	650	0	1651008
658	650	649	0	1651658
650	649	642	0	1652307
649	642	631	0	1652949
642	631	638	0	1653580
631	638	646	0	1654218
638	646	646	0	1654864
646	646	646	0	1655510
646	646	669	0	1656156
646	669	657	0	1656825
669	657	654	0	1657482
657	654	650	0	1658136
654	650	696	0	1658786
650	696	650	0	1659482
696	650	666	0	1660132
650	666	653	0	1660798
666	653	677	0	1661451
653	677	670	0	1662128
677	670	669	0	1662798
670	669	658	0	1663467
669	658	684	0	1664125
658	684	681	0	1664809
684	681	681	0	1665490
681	681	677	0	1666171
681	677	697	0	1666848
677	697	685	0	1667545
697	685	681	0	1668230
685	681	669	0	1668911
681	669	692	0	1669580
669	692	685	0	1670272
692	685	689	0	1670957
685	689	673	0	1671646
689	673	685	0	1672319
673	685	669	0	1673004
685	669	685	0	1673673
669	685	693	0	1674358
685	693	673	0	1675051
693	673	688	0	1675724
673	688	677	0	1676412
688	677	693	0	1677089
677	693	673	0	1677782
693	673	537	0	1678455
673	537	821	1	1678992
537	821	677	0	1679813
821	677	677	0	1680490
677	677	677	0	1681167
677	677	662	0	1681844
677	662	685	0	1682506
662	685	665	0	1683191
685	665	677	0	1683856
665	677	483	0	1684533
677	483	848	1	1685016
483	848	463	0	1685864
848	463	868	1	1686327
463	868	704	0	1687195
868	704	677	0	1687899
704	677	689	0	1688576
677	689	681	0	1689265
689	681	677	0	1689946
681	677	649	0	1690623
677	649	654	0	1691272
649	654	646	0	1691926
654	646	661	0	1692572
646	661	658	0	1693233
661	658	654	0	1693891
658	654	650	0	1694545
654	650	622	0	1695195
650	622	662	0	1695817
622	662	649	0	1696479
662	649	639	0	1697128
649	639	688	0	1697767
639	688	673	0	1698455
688	673	658	0	1699128
673	658	661	0	1699786
658	661	650	0	1700447
661	650	654	0	1701097
650	654	669	0	1701751
654	669	677	0	1702420
669	677	673	0	1703097
677	673	666	0	1703770
673	666	673	0	1704436
666	673	673	0	1705109
673	673	673	0	1705782
673	673	673	0	1706455
673	673	666	0	1707128
673	666	677	0	1707794
666	677	669	0	1708471
677	669	673	0	1709140
669	673	669	0	1709813
673	669	666	0	1710482
669	666	677	0	1711148
666	677	673	0	1711825
677	673	681	0	1712498
673	681	661	0	1713179
681	661	685	0	1713840
661	685	673	0	1714525
685	673	697	0	1715198
673	697	669	0	1715895
697	669	681	0	1716564
669	681	666	0	1717245
681	666	696	0	1717911
666	696	658	0	1718607
696	658	677	0	1719265
658	677	681	0	1719942
677	681	669	0	1720623
681	669	689	0	1721292
669	689	673	0	1721981
689	673	681	0	1722654
673	681	669	0	1723335
681	669	681	0	1724004
669	681	669	0	1724685
681	669	677	0	1725354
669	677	669	0	1726031
677	669	689	0	1726700
669	689	669	0	1727389
689	669	681	0	1728058
669	681	670	0	1728739
681	670	680	0	1729409
670	680	662	0	1730089
680	662	673	0	1730751
662	673	662	0	1731424
673	662	704	0	1732086
662	704	657	0	1732790
704	657	678	0	1733447
657	678	661	0	1734125
678	661	689	0	1734786
661	689	673	0	1735475
689	673	669	0	1736148
673	669	669	0	1736817
669	669	677	0	1737486
669	677	689	0	1738163
677	689	673	0	1738852
689	673	685	0	1739525
673	685	673	0	1740210
685	673	436	0	1740883
673	436	833	1	1741319
436	833	692	0	1742152
833	692	681	0	1742844
692	681	689	0	1743525
681	689	685	0	1744214
689	685	677	0	1744899
685	677	685	0	1745576
677	685	685	0	1746261
685	685	673	0	1746946
685	673	665	0	1747619
673	665	662	0	1748284
665	662	669	0	1748946
662	669	669	0	1749615
669	669	654	0	1750284
669	654	665	0	1750938
654	665	654	0	1751603
665	654	654	0	1752257
654	654	661	0	1752911
654	661	673	0	1753572
661	673	681	0	1754245
673	681	669	0	1754926
681	669	681	0	1755595
669	681	673	0	1756276
681	673	681	0	1756949
673	681	662	0	1757630
681	662	654	0	1758292
662	654	673	0	1758946
654	673	677	0	1759619
673	677	665	0	1760296
677	665	677	0	1760961
665	677	673	0	1761638
677	673	693	0	1762311
673	693	657	0	1763004
693	657	678	0	1763661
657	678	680	0	1764339
678	680	666	0	1765019
680	666	704	0	1765685
666	704	658	0	1766389
704	658	692	0	1767047
658	692	650	0	1767739
692	650	700	0	1768389
650	700	670	0	1769089
700	670	681	0	1769759
670	681	677	0	1770440
681	677	681	0	1771117
677	681	669	0	1771798
681	669	673	0	1772467
669	673	673	0	1773140
673	673	681	0	1773813
673	681	666	0	1774494
681	666	673	0	1775160
666	673	665	0	1775833
673	665	677	0	1776498
665	677	685	0	1777175
677	685	658	0	1777860
685	658	684	0	1778518
658	684	677	0	1779202
684	677	674	0	1779879
677	674	692	0	1780553
674	692	666	0	1781245
692	666	692	0	1781911
666	692	669	0	1782603
692	669	685	0	1783272
669	685	662	0	1783957
685	662	688	0	1784619
662	688	658	0	1785307
688	658	693	0	1785965
658	693	669	0	1786658
693	669	692	0	1787327
669	692	658	0	1788019
692	658	708	0	1788677
658	708	669	0	1789385
708	669	697	0	1790054
669	697	661	0	1790751
697	661	713	0	1791412
661	713	669	0	1792125
713	669	692	0	1792794
669	692	666	0	1793486
692	666	708	0	1794152
666	708	673	0	1794860
708	673	685	0	1795533
673	685	689	0	1796218
685	689	665	0	1796907
689	665	700	0	1797572
665	700	662	0	1798272
700	662	704	0	1798934
