i-1	i+0	i+1	Filter	Time
829	821	829	0	1628506
821	829	832	0	1629335
829	832	825	0	1630167
832	825	810	0	1630992
825	810	809	0	1631802
810	809	805	0	1632611
809	805	814	0	1633416
805	814	821	0	1634230
814	821	817	0	1635051
821	817	821	0	1635868
817	821	821	0	1636689
821	821	817	0	1637510
821	817	840	0	1638327
817	840	849	0	1639167
840	849	844	0	1640016
849	844	840	0	1640860
844	840	856	0	1641700
840	856	853	0	1642556
856	853	840	0	1643409
853	840	848	0	1644249
840	848	467	0	1645097
848	467	413	1	1645564
467	413	797	0	1645977
413	797	829	0	1646774
797	829	825	0	1647603
829	825	829	0	1648428
825	829	829	0	1649257
829	829	825	0	1650086
829	825	844	0	1650911
825	844	836	0	1651755
844	836	818	0	1652591
836	818	817	0	1653409
818	817	809	0	1654226
817	809	805	0	1655035
809	805	814	0	1655840
805	814	813	0	1656654
814	813	805	0	1657467
813	805	821	0	1658272
805	821	821	0	1659093
821	821	837	0	1659914
821	837	844	0	1660751
837	844	849	0	1661595
844	849	856	0	1662444
849	856	856	0	1663300
856	856	863	0	1664156
856	863	856	0	1665019
863	856	845	0	1665875
856	845	856	0	1666720
845	856	848	0	1667576
856	848	837	0	1668424
848	837	840	0	1669261
837	840	837	0	1670101
840	837	840	0	1670938
837	840	841	0	1671778
840	841	821	0	1672619
841	821	821	0	1673440
821	821	805	0	1674261
821	805	802	0	1675066
805	802	805	0	1675868
802	805	817	0	1676673
805	817	487	0	1677490
817	487	416	1	1677977
487	416	724	0	1678393
416	724	786	0	1679117
724	786	786	0	1679903
786	786	797	0	1680689
786	797	806	0	1681486
797	806	805	0	1682292
806	805	825	0	1683097
805	825	817	0	1683922
825	817	833	0	1684739
817	833	848	0	1685572
833	848	856	0	1686420
848	856	845	0	1687276
856	845	844	0	1688121
845	844	852	0	1688965
844	852	829	0	1689817
852	829	840	0	1690646
829	840	829	0	1691486
840	829	821	0	1692315
829	821	829	0	1693136
821	829	837	0	1693965
829	837	824	0	1694802
837	824	833	0	1695626
824	833	837	0	1696459
833	837	829	0	1697296
837	829	828	0	1698125
829	828	825	0	1698953
828	825	829	0	1699778
825	829	829	0	1700607
829	829	825	0	1701436
829	825	832	0	1702261
825	832	821	0	1703093
832	821	833	0	1703914
821	833	432	0	1704747
833	432	436	1	1705179
432	436	797	0	1705615
436	797	825	0	1706412
797	825	833	0	1707237
825	833	837	0	1708070
833	837	848	0	1708907
837	848	852	0	1709755
848	852	844	0	1710607
852	844	837	0	1711451
844	837	825	0	1712288
837	825	825	0	1713113
825	825	829	0	1713938
825	829	821	0	1714767
829	821	817	0	1715588
821	817	828	0	1716405
817	828	810	0	1717233
828	810	805	0	1718043
810	805	798	0	1718848
805	798	805	0	1719646
798	805	779	0	1720451
805	779	789	0	1721230
779	789	802	0	1722019
789	802	809	0	1722821
802	809	817	0	1723630
809	817	810	0	1724447
817	810	825	0	1725257
810	825	840	0	1726082
825	840	848	0	1726922
840	848	849	0	1727770
848	849	840	0	1728619
849	840	825	0	1729459
840	825	833	0	1730284
825	833	436	0	1731117
833	436	408	1	1731553
436	408	798	0	1731961
408	798	809	0	1732759
798	809	841	0	1733568
809	841	856	0	1734409
841	856	848	0	1735265
856	848	864	0	1736113
848	864	863	0	1736977
864	863	845	0	1737840
863	845	844	0	1738685
845	844	841	0	1739529
844	841	821	0	1740370
841	821	825	0	1741191
821	825	824	0	1742016
825	824	806	0	1742840
824	806	809	0	1743646
806	809	806	0	1744455
809	806	797	0	1745261
806	797	798	0	1746058
797	798	805	0	1746856
798	805	810	0	1747661
805	810	809	0	1748471
810	809	809	0	1749280
809	809	806	0	1750089
809	806	821	0	1750895
806	821	809	0	1751716
821	809	817	0	1752525
809	817	818	0	1753342
817	818	813	0	1754160
818	813	821	0	1754973
813	821	825	0	1755794
821	825	821	0	1756619
825	821	813	0	1757440
821	813	825	0	1758253
813	825	817	0	1759078
825	817	821	0	1759895
817	821	809	0	1760716
821	809	821	0	1761525
809	821	825	0	1762346
821	825	810	0	1763171
825	810	809	0	1763981
810	809	805	0	1764790
809	805	806	0	1765595
805	806	797	0	1766401
806	797	798	0	1767198
797	798	786	0	1767996
798	786	806	0	1768782
786	806	821	0	1769588
806	821	817	0	1770409
821	817	821	0	1771226
817	821	836	0	1772047
821	836	845	0	1772883
836	845	836	0	1773728
845	836	833	0	1774564
836	833	840	0	1775397
833	840	849	0	1776237
840	849	828	0	1777086
849	828	833	0	1777914
828	833	813	0	1778747
833	813	829	0	1779560
813	829	825	0	1780389
829	825	829	0	1781214
825	829	832	0	1782043
829	832	829	0	1782875
832	829	833	0	1783704
829	833	844	0	1784537
833	844	841	0	1785381
844	841	836	0	1786222
841	836	841	0	1787058
836	841	829	0	1787899
841	829	828	0	1788728
829	828	837	0	1789556
828	837	837	0	1790393
837	837	813	0	1791230
837	813	829	0	1792043
813	829	828	0	1792872
829	828	825	0	1793700
828	825	825	0	1794525
825	825	821	0	1795350
825	821	833	0	1796171
821	833	817	0	1797004
833	817	837	0	1797821
817	837	828	0	1798658
